,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended by simulations for maintenance (plus before thr),Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size
4295,53.186429500579834,478,2,0.1,380,200,1000,1,1,False,131295.648,69081.2,-62214.448,2349.4,71430.6,39960.0,0.0,0.0,39960.0,0.5338865352266946%,95.263%,95.082%,95.082%,95.431%,0.7647304484944569%,51.579%,47.619%,51.429%,51.707%,zeros,local-global,optimal,1,0.003077930901136418,0.002,3,-0.002119119119119119
4297,51.4140305519104,478,4,0.1,380,200,1000,1,1,False,131295.648,72190.0,-59105.648,2475.0,74665.0,39960.0,0.0,0.0,39960.0,0.5481030882244988%,91.316%,89.163%,94.271%,88.298%,0.7194642772587128%,53.684%,56.425%,50.754%,56.906%,zeros,local-global,optimal,1,0.003077930901136418,0.002,3,-0.0007607607607607608
4298,49.912691831588745,478,5,0.1,380,200,1000,1,1,False,131295.648,72144.0,-59151.648,2266.4,74410.4,39960.0,0.0,0.0,39960.0,0.5416784195837111%,91.053%,92.147%,90.256%,91.892%,0.7488381223251576%,48.158%,51.269%,50.0%,46.067%,zeros,local-global,optimal,1,0.003077930901136418,0.002,3,0.0005305305305305305
4299,45.200631856918335,478,6,0.1,380,200,1000,1,1,900,131295.648,59881.8,-71413.848,0.0,59881.8,35920.0,0.0,0.0,35920.0,0.6931471805599454%,48.684%,0%,0.0%,100.0%,0.6931471805599454%,46.053%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.003077930901136418,0.002,3,-0.0018919821826280628
4300,46.91101813316345,478,7,0.1,380,200,1000,1,1,928,131295.648,60635.2,-70660.448,0.0,60635.2,37040.0,0.0,0.0,37040.0,0.6931471805599454%,51.316%,0%,0.0%,100.0%,0.6931471805599454%,52.895%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.003077930901136418,0.002,3,0.001673866090712743
4307,15.019379138946533,479,5,0.1,381,200,1000,1,1,296,138751.854,18605.2,-120146.654,0.0,18605.2,11760.0,0.0,0.0,11760.0,0.6931471805599453%,49.081%,0%,0.0%,100.0%,0.6931471805599453%,49.081%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030738893871350933,0.002,3,0.0010102040816326531
4301,51.748106956481934,478,8,0.1,380,200,1000,1,1,False,131295.648,74828.2,-56467.448,738.2,75566.4,39960.0,0.0,0.0,39960.0,0.5742570656180314%,84.737%,85.789%,84.021%,85.484%,0.765156925139849%,49.211%,48.792%,53.723%,44.792%,zeros,local-global,optimal,1,0.003077930901136418,0.002,3,0.007608608608608607
4309,15.11139988899231,479,7,0.1,381,200,1000,1,1,306,138751.854,20516.6,-118235.254,0.0,20516.6,12160.0,0.0,0.0,12160.0,0.6931471805599453%,51.181%,0%,0.0%,100.0%,0.6931471805599453%,52.493%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030738893871350933,0.002,3,3.618421052631564e-05
4304,50.22520661354065,479,2,0.1,381,200,1000,1,1,False,138751.854,74221.2,-64530.654,1722.6,75943.8,39960.0,0.0,0.0,39960.0,0.5624428283686446%,87.402%,88.36%,86.528%,88.298%,0.7725191641805443%,46.719%,45.304%,44.086%,49.231%,zeros,local-global,optimal,1,0.0030738893871350933,0.002,3,-0.00113013013013013
4303,51.671618938446045,479,1,0.1,381,200,1000,1,1,False,138751.854,75540.0,-63211.854,718.0,76258.0,39960.0,0.0,0.0,39960.0,0.5832350386346089%,82.152%,82.439%,84.08%,80.0%,0.7516831762289895%,51.706%,50.515%,52.688%,50.769%,zeros,local-global,optimal,1,0.0030738893871350933,0.002,3,-0.0020800800800800795
4306,29.64867091178894,479,4,0.1,381,200,1000,1,1,565,138751.854,37563.2,-101188.654,0.0,37563.2,22520.0,0.0,0.0,22520.0,0.6931471805599453%,50.394%,0%,0.0%,100.0%,0.6931471805599453%,51.181%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030738893871350933,0.002,3,-0.0023765541740674947
4305,51.391303300857544,479,3,0.1,381,200,1000,1,1,False,138751.854,74527.4,-64224.454,561.2,75088.6,39960.0,0.0,0.0,39960.0,0.5948333836145971%,82.415%,81.122%,84.127%,80.729%,0.7069611711257511%,55.643%,59.406%,57.971%,52.874%,zeros,local-global,optimal,1,0.0030738893871350933,0.002,3,0.0066846846846846854
4316,13.042934894561768,480,5,0.1,382,200,1000,1,1,247,147037.284,15905.0,-131132.284,0.0,15905.0,9800.0,0.0,0.0,9800.0,0.6931471805599454%,54.45%,0%,0.0%,100.0%,0.6931471805599454%,48.953%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.0011510204081632653
4308,48.80598211288452,479,6,0.1,381,200,1000,1,1,False,138751.854,72692.4,-66059.454,2170.6,74863.0,39960.0,0.0,0.0,39960.0,0.5408737355397922%,90.814%,89.904%,93.035%,88.333%,0.7372987719564615%,54.856%,53.158%,54.891%,54.822%,zeros,local-global,optimal,1,0.0030738893871350933,0.002,3,-0.0018248248248248244
4311,42.21249961853027,479,9,0.1,381,200,1000,1,1,839,138751.854,53689.4,-85062.454,0.0,53689.4,33480.0,0.0,0.0,33480.0,0.6931471805599453%,51.444%,0%,0.0%,100.0%,0.6931471805599453%,50.919%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030738893871350933,0.002,3,0.0007945041816009558
4318,14.956365823745728,480,7,0.1,382,200,1000,1,1,282,147037.284,20021.2,-127016.084,0.0,20021.2,11200.0,0.0,0.0,11200.0,0.6931471805599454%,51.047%,0%,0.0%,100.0%,0.6931471805599454%,46.597%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,-0.0005250000000000004
4310,49.98124647140503,479,8,0.1,381,200,1000,1,1,False,138751.854,66712.6,-72039.254,2372.6,69085.2,39960.0,0.0,0.0,39960.0,0.5273250186756216%,96.588%,95.263%,97.838%,95.408%,0.7547769831147085%,51.181%,49.18%,49.18%,53.03%,zeros,local-global,optimal,1,0.0030738893871350933,0.002,3,-0.006029029029029028
4312,50.89345169067383,480,1,0.1,382,200,1000,1,1,False,147037.284,71706.8,-75330.484,1946.6,73653.4,39960.0,0.0,0.0,39960.0,0.5488038304720042%,92.147%,92.308%,91.304%,92.929%,0.7333076472987924%,51.047%,53.763%,49.751%,52.486%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.0008378378378378375
4313,51.25753474235535,480,2,0.1,382,200,1000,1,1,False,147037.284,77675.2,-69362.084,491.4,78166.6,39960.0,0.0,0.0,39960.0,0.5935697271599397%,80.105%,82.353%,78.173%,82.162%,0.7214763855915494%,53.141%,56.316%,52.709%,53.631%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,-0.0010510510510510509
4314,49.83521485328674,480,3,0.1,382,200,1000,1,1,False,147037.284,70093.4,-76943.884,2177.6,72271.0,39960.0,0.0,0.0,39960.0,0.5499592600099605%,91.623%,90.206%,93.085%,90.206%,0.7557124271849199%,51.309%,48.276%,46.667%,55.446%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.0031621621621621626
4315,51.71963834762573,480,4,0.1,382,200,1000,1,1,False,147037.284,71313.8,-75723.484,2067.6,73381.4,39960.0,0.0,0.0,39960.0,0.5443580650384287%,90.576%,90.863%,90.863%,90.27%,0.7547766134495326%,45.812%,50.0%,47.343%,44.0%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.0027567567567567557
4325,11.354554891586304,481,5,0.1,382,200,1000,1,1,247,147037.284,15905.0,-131132.284,0.0,15905.0,9800.0,0.0,0.0,9800.0,0.6931471805599454%,54.45%,0%,0.0%,100.0%,0.6931471805599454%,48.953%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.0011510204081632653
4317,51.95369100570679,480,6,0.1,382,200,1000,1,1,False,147037.284,69953.0,-77084.284,2495.6,72448.6,39960.0,0.0,0.0,39960.0,0.531897931567006%,94.241%,92.965%,95.855%,92.593%,0.7819490885622074%,46.859%,44.615%,47.802%,46.0%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.0022792792792792793
4319,44.92610955238342,480,8,0.1,382,200,1000,1,1,909,147037.284,58426.8,-88610.484,0.0,58426.8,36280.0,0.0,0.0,36280.0,0.6931471805599454%,51.047%,0%,0.0%,100.0%,0.6931471805599454%,52.88%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.0012414553472987872
4327,13.520042657852173,481,7,0.1,382,200,1000,1,1,282,147037.284,20021.2,-127016.084,0.0,20021.2,11200.0,0.0,0.0,11200.0,0.6931471805599454%,51.047%,0%,0.0%,100.0%,0.6931471805599454%,46.597%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,-0.0005250000000000004
4320,50.316322326660156,480,9,0.1,382,200,1000,1,1,False,147037.284,66722.4,-80314.884,2397.0,69119.4,39960.0,0.0,0.0,39960.0,0.5143045099917452%,96.859%,97.409%,96.41%,97.326%,0.7386019002991165%,52.094%,53.623%,56.061%,47.826%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.00010610610610610625
4321,53.83111238479614,481,1,0.1,382,200,1000,1,1,False,147037.284,71706.8,-75330.484,1946.6,73653.4,39960.0,0.0,0.0,39960.0,0.5488038304720042%,92.147%,92.308%,91.304%,92.929%,0.7333076472987924%,51.047%,53.763%,49.751%,52.486%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.0008378378378378375
4322,51.616614818573,481,2,0.1,382,200,1000,1,1,False,147037.284,77675.2,-69362.084,491.4,78166.6,39960.0,0.0,0.0,39960.0,0.5935697271599397%,80.105%,82.353%,78.173%,82.162%,0.7214763855915494%,53.141%,56.316%,52.709%,53.631%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,-0.0010510510510510509
4323,49.30309534072876,481,3,0.1,382,200,1000,1,1,False,147037.284,70093.4,-76943.884,2177.6,72271.0,39960.0,0.0,0.0,39960.0,0.5499592600099605%,91.623%,90.206%,93.085%,90.206%,0.7557124271849199%,51.309%,48.276%,46.667%,55.446%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.0031621621621621626
4324,49.96324276924133,481,4,0.1,382,200,1000,1,1,False,147037.284,71313.8,-75723.484,2067.6,73381.4,39960.0,0.0,0.0,39960.0,0.5443580650384287%,90.576%,90.863%,90.863%,90.27%,0.7547766134495326%,45.812%,50.0%,47.343%,44.0%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.0027567567567567557
4333,13.047935247421265,482,4,0.1,383,200,1000,1,1,265,156298.27,17126.2,-139172.07,0.0,17126.2,10520.0,0.0,0.0,10520.0,0.6931471805599453%,47.258%,0%,0.0%,100.0%,0.6931471805599453%,47.52%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030658538266166084,0.002,3,0.002197718631178707
4326,48.26285934448242,481,6,0.1,382,200,1000,1,1,False,147037.284,69953.0,-77084.284,2495.6,72448.6,39960.0,0.0,0.0,39960.0,0.531897931567006%,94.241%,92.965%,95.855%,92.593%,0.7819490885622074%,46.859%,44.615%,47.802%,46.0%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.0022792792792792793
4337,6.842540740966797,482,8,0.1,383,200,1000,1,1,147,156298.27,9257.4,-147040.87,0.0,9257.4,5800.0,0.0,0.0,5800.0,0.6931471805599453%,50.131%,0%,0.0%,100.0%,0.6931471805599453%,49.608%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030658538266166084,0.002,3,-0.00035862068965517247
4328,44.169939279556274,481,8,0.1,382,200,1000,1,1,909,147037.284,58426.8,-88610.484,0.0,58426.8,36280.0,0.0,0.0,36280.0,0.6931471805599454%,51.047%,0%,0.0%,100.0%,0.6931471805599454%,52.88%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.0012414553472987872
4334,28.059314012527466,482,5,0.1,383,200,1000,1,1,558,156298.27,37437.0,-118861.27,0.0,37437.0,22240.0,0.0,0.0,22240.0,0.6931471805599453%,49.347%,0%,0.0%,100.0%,0.6931471805599453%,47.781%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030658538266166084,0.002,3,-0.0004748201438848919
4329,48.412893533706665,481,9,0.1,382,200,1000,1,1,False,147037.284,66722.4,-80314.884,2397.0,69119.4,39960.0,0.0,0.0,39960.0,0.5143045099917452%,96.859%,97.409%,96.41%,97.326%,0.7386019002991165%,52.094%,53.623%,56.061%,47.826%,zeros,local-global,optimal,1,0.003069863730082711,0.002,3,0.00010610610610610625
4330,45.87032151222229,482,1,0.1,383,200,1000,1,1,955,156298.27,61053.0,-95245.27,0.0,61053.0,38120.0,0.0,0.0,38120.0,0.6931471805599453%,51.175%,0%,0.0%,100.0%,0.6931471805599453%,50.914%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030658538266166084,0.002,3,0.001925498426023085
4331,46.36843466758728,482,2,0.1,383,200,1000,1,1,925,156298.27,60263.0,-96035.27,0.0,60263.0,36920.0,0.0,0.0,36920.0,0.6931471805599453%,53.003%,0%,0.0%,100.0%,0.6931471805599453%,49.347%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030658538266166084,0.002,3,0.0016825568797399781
4332,53.20697331428528,482,3,0.1,383,200,1000,1,1,False,156298.27,71555.0,-84743.27,2400.2,73955.2,39960.0,0.0,0.0,39960.0,0.5608790298921635%,89.295%,89.247%,88.77%,89.796%,0.7768599360063925%,47.52%,45.312%,47.541%,47.5%,zeros,local-global,optimal,1,0.0030658538266166084,0.002,3,-0.005661661661661662
4335,48.64094519615173,482,6,0.1,383,200,1000,1,1,False,156298.27,66334.4,-89963.87,2319.4,68653.8,39960.0,0.0,0.0,39960.0,0.5363884672471461%,95.561%,94.118%,96.703%,94.527%,0.7426547857850051%,50.653%,51.872%,49.49%,51.872%,zeros,local-global,optimal,1,0.0030658538266166084,0.002,3,0.003457457457457456
4336,49.94524002075195,482,7,0.1,383,200,1000,1,1,False,156298.27,71388.8,-84909.47,2099.0,73487.8,39960.0,0.0,0.0,39960.0,0.5682887919672315%,89.556%,90.476%,86.364%,92.271%,0.7494958158292825%,51.175%,50.532%,50.265%,52.062%,zeros,local-global,optimal,1,0.0030658538266166084,0.002,3,0.0010660660660660663
4341,29.46163010597229,483,3,0.1,384,200,1000,1,1,627,166717.729,39837.8,-126879.929,0.0,39837.8,25000.0,0.0,0.0,25000.0,0.6931471805599453%,47.917%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.003061859574314522,0.002,3,-0.0038832
4340,32.075217485427856,483,2,0.1,384,200,1000,1,1,654,166717.729,41789.8,-124927.929,0.0,41789.8,26080.0,0.0,0.0,26080.0,0.6931471805599453%,51.823%,0%,0.0%,100.0%,0.6931471805599453%,47.135%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.003061859574314522,0.002,3,0.00295398773006135
4338,50.1612868309021,482,9,0.1,383,200,1000,1,1,False,156298.27,76033.2,-80265.07,669.6,76702.8,39960.0,0.0,0.0,39960.0,0.5716439833671381%,82.507%,83.962%,84.36%,80.233%,0.7303877299217522%,50.131%,54.95%,52.607%,47.093%,zeros,local-global,optimal,1,0.0030658538266166084,0.002,3,0.002983983983983984
4339,50.849443435668945,483,1,0.1,384,200,1000,1,1,False,166717.729,75321.2,-91396.529,913.6,76234.8,39960.0,0.0,0.0,39960.0,0.5621109822342878%,85.156%,88.083%,83.333%,87.222%,0.7379431227868057%,51.823%,52.91%,51.02%,52.66%,zeros,local-global,optimal,1,0.003061859574314522,0.002,3,-0.0020310310310310315
4342,48.06281495094299,483,4,0.1,384,200,1000,1,1,False,166717.729,71949.0,-94768.729,1710.0,73659.0,39960.0,0.0,0.0,39960.0,0.5641913336155827%,88.021%,89.071%,86.243%,89.744%,0.726071701129252%,53.646%,55.721%,55.721%,51.366%,zeros,local-global,optimal,1,0.003061859574314522,0.002,3,0.0069909909909909905
4345,26.17889165878296,483,7,0.1,384,200,1000,1,1,539,166717.729,36386.0,-130331.729,0.0,36386.0,21480.0,0.0,0.0,21480.0,0.6931471805599453%,50.521%,0%,0.0%,100.0%,0.6931471805599453%,48.698%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.003061859574314522,0.002,3,-0.004
4343,50.53737282752991,483,5,0.1,384,200,1000,1,1,False,166717.729,74757.6,-91960.129,1143.0,75900.6,39960.0,0.0,0.0,39960.0,0.5486246790481969%,86.979%,89.216%,86.667%,87.356%,0.7948711007057506%,47.396%,41.667%,47.059%,47.664%,zeros,local-global,optimal,1,0.003061859574314522,0.002,3,0.007286286286286286
4344,52.630842208862305,483,6,0.1,384,200,1000,1,1,False,166717.729,73717.0,-93000.729,1786.0,75503.0,39960.0,0.0,0.0,39960.0,0.5645550223633045%,89.062%,89.444%,87.5%,90.5%,0.7715937272434008%,48.438%,47.317%,51.872%,45.178%,zeros,local-global,optimal,1,0.003061859574314522,0.002,3,0.0014674674674674672
4350,33.65657353401184,484,3,0.1,385,200,1000,1,1,675,178527.354,45625.4,-132901.954,0.0,45625.4,26920.0,0.0,0.0,26920.0,0.6931471805599453%,49.091%,0%,0.0%,100.0%,0.6931471805599453%,49.87%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030578808716836135,0.002,3,-8.023774145616658e-05
4347,47.681729316711426,483,9,0.1,384,200,1000,1,1,False,166717.729,64382.8,-102334.929,2271.8,66654.6,39960.0,0.0,0.0,39960.0,0.4833169501714583%,96.354%,98.636%,95.175%,98.077%,0.7354407372251751%,51.302%,53.039%,48.485%,54.301%,zeros,local-global,optimal,1,0.003061859574314522,0.002,3,-0.00014014014014013989
4346,49.62716746330261,483,8,0.1,384,200,1000,1,1,False,166717.729,73704.2,-93013.529,1016.8,74721.0,39960.0,0.0,0.0,39960.0,0.5710145484774533%,82.292%,87.5%,78.155%,87.079%,0.7672145525105467%,50.26%,47.12%,50.0%,50.49%,zeros,local-global,optimal,1,0.003061859574314522,0.002,3,-0.009
4348,49.68417978286743,484,1,0.1,385,200,1000,1,1,False,178527.354,70382.4,-108144.954,2384.6,72767.0,39960.0,0.0,0.0,39960.0,0.5436455463496362%,92.987%,92.147%,93.617%,92.386%,0.7396986840842676%,53.506%,52.821%,54.211%,52.821%,zeros,local-global,optimal,1,0.0030578808716836135,0.002,3,0.0028948948948948946
4353,26.4079430103302,484,6,0.1,385,200,1000,1,1,534,178527.354,34807.6,-143719.754,0.0,34807.6,21280.0,0.0,0.0,21280.0,0.6931471805599453%,47.273%,0%,0.0%,100.0%,0.6931471805599453%,48.312%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030578808716836135,0.002,3,0.0011860902255639097
4349,50.29831790924072,484,2,0.1,385,200,1000,1,1,False,178527.354,74221.6,-104305.754,1588.6,75810.2,39960.0,0.0,0.0,39960.0,0.571854230819441%,85.455%,86.082%,85.204%,85.714%,0.7448934892790728%,49.61%,51.795%,50.249%,48.913%,zeros,local-global,optimal,1,0.0030578808716836135,0.002,3,-0.001098098098098098
4351,47.645721197128296,484,4,0.1,385,200,1000,1,1,False,178527.354,63365.4,-115161.954,2259.2,65624.6,39960.0,0.0,0.0,39960.0,0.5132022033840526%,98.961%,99.459%,98.396%,99.495%,0.7511765267787496%,52.468%,50.0%,50.82%,53.96%,zeros,local-global,optimal,1,0.0030578808716836135,0.002,3,0.003987987987987988
4352,48.82098579406738,484,5,0.1,385,200,1000,1,1,False,178527.354,70735.0,-107792.354,2396.2,73131.2,39960.0,0.0,0.0,39960.0,0.5473893751379462%,90.13%,89.655%,91.457%,88.71%,0.7661369708984468%,48.052%,46.739%,45.745%,50.254%,zeros,local-global,optimal,1,0.0030578808716836135,0.002,3,-0.0008818818818818818
4356,27.874272346496582,484,9,0.1,385,200,1000,1,1,569,178527.354,36739.6,-141787.754,0.0,36739.6,22680.0,0.0,0.0,22680.0,0.6931471805599453%,48.831%,0%,0.0%,100.0%,0.6931471805599453%,45.195%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030578808716836135,0.002,3,-0.005940035273368607
4354,52.245262145996094,484,7,0.1,385,200,1000,1,1,False,178527.354,70656.8,-107870.554,2551.0,73207.8,39960.0,0.0,0.0,39960.0,0.518556719203423%,94.805%,95.96%,94.059%,95.628%,0.7917482527708488%,46.494%,41.711%,44.571%,48.095%,zeros,local-global,optimal,1,0.0030578808716836135,0.002,3,-0.0024454454454454454
4355,50.669907331466675,484,8,0.1,385,200,1000,1,1,False,178527.354,66618.4,-111908.954,2365.2,68983.6,39960.0,0.0,0.0,39960.0,0.49336637531868066%,97.662%,98.122%,97.664%,97.661%,0.733415646584591%,50.39%,54.412%,53.11%,47.159%,zeros,local-global,optimal,1,0.0030578808716836135,0.002,3,-0.0031421421421421424
4357,50.07377219200134,485,1,0.1,386,200,1000,1,1,False,192025.035,74244.8,-117780.235,1411.0,75655.8,39960.0,0.0,0.0,39960.0,0.57486038857611%,85.492%,86.559%,83.854%,87.113%,0.7318060636088161%,51.036%,54.359%,51.456%,50.556%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,0.0038978978978978984
4358,49.88473129272461,485,2,0.1,386,200,1000,1,1,False,192025.035,73358.0,-118667.035,1646.4,75004.4,39960.0,0.0,0.0,39960.0,0.5455381168077574%,89.896%,90.5%,90.05%,89.73%,0.7228905867085587%,50.0%,55.738%,47.664%,52.907%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,0.0069699699699699675
4359,49.6526780128479,485,3,0.1,386,200,1000,1,1,False,192025.035,69876.6,-122148.435,2518.0,72394.6,39960.0,0.0,0.0,39960.0,0.5301965828405749%,94.819%,96.196%,93.158%,96.429%,0.7350190921422787%,51.554%,53.807%,52.475%,50.543%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,-0.00019819819819819832
4360,50.616896629333496,485,4,0.1,386,200,1000,1,1,False,192025.035,72139.0,-119886.035,886.6,73025.6,39960.0,0.0,0.0,39960.0,0.5658436579340554%,87.824%,89.011%,85.714%,89.848%,0.7361625483171472%,50.777%,54.067%,54.589%,46.369%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,-0.002289289289289289
4361,49.93174147605896,485,5,0.1,386,200,1000,1,1,False,192025.035,77348.4,-114676.635,473.2,77821.6,39960.0,0.0,0.0,39960.0,0.5996817112772098%,80.311%,80.513%,80.513%,80.105%,0.7598404148433783%,49.223%,49.515%,52.577%,45.833%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,5.605605605605588e-05
4362,50.099780321121216,485,6,0.1,386,200,1000,1,1,False,192025.035,75793.0,-116232.035,444.8,76237.8,39960.0,0.0,0.0,39960.0,0.5841376698264326%,81.865%,83.59%,81.095%,82.703%,0.7646019145188991%,48.705%,47.34%,47.34%,50.0%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,-0.0014144144144144141
4363,48.597440242767334,485,7,0.1,386,200,1000,1,1,False,192025.035,71324.4,-120700.635,2353.2,73677.6,39960.0,0.0,0.0,39960.0,0.5614439626085997%,90.674%,87.817%,93.514%,88.06%,0.7319073173506134%,53.368%,54.011%,51.795%,54.974%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,-0.001843843843843844
4365,49.37211036682129,485,9,0.1,386,200,1000,1,1,False,192025.035,70069.6,-121955.435,2488.8,72558.4,39960.0,0.0,0.0,39960.0,0.5380266466906366%,93.523%,91.22%,96.392%,90.625%,0.7455842939263915%,53.109%,50.829%,50.0%,55.941%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,-0.0019389389389389386
4364,52.42079520225525,485,8,0.1,386,200,1000,1,1,False,192025.035,74666.0,-117359.035,1487.0,76153.0,39960.0,0.0,0.0,39960.0,0.5444527037575618%,89.119%,89.474%,90.338%,87.709%,0.75610628509338%,50.259%,49.485%,50.526%,50.0%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,0.004333333333333332
4366,50.5773811340332,486,1,0.1,386,200,1000,1,1,False,192025.035,74244.8,-117780.235,1411.0,75655.8,39960.0,0.0,0.0,39960.0,0.57486038857611%,85.492%,86.559%,83.854%,87.113%,0.7318060636088161%,51.036%,54.359%,51.456%,50.556%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,0.0038978978978978984
4367,49.921234369277954,486,2,0.1,386,200,1000,1,1,False,192025.035,73358.0,-118667.035,1646.4,75004.4,39960.0,0.0,0.0,39960.0,0.5455381168077574%,89.896%,90.5%,90.05%,89.73%,0.7228905867085587%,50.0%,55.738%,47.664%,52.907%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,0.0069699699699699675
4368,50.21229815483093,486,3,0.1,386,200,1000,1,1,False,192025.035,69876.6,-122148.435,2518.0,72394.6,39960.0,0.0,0.0,39960.0,0.5301965828405749%,94.819%,96.196%,93.158%,96.429%,0.7350190921422787%,51.554%,53.807%,52.475%,50.543%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,-0.00019819819819819832
4369,49.89222812652588,486,4,0.1,386,200,1000,1,1,False,192025.035,72139.0,-119886.035,886.6,73025.6,39960.0,0.0,0.0,39960.0,0.5658436579340554%,87.824%,89.011%,85.714%,89.848%,0.7361625483171472%,50.777%,54.067%,54.589%,46.369%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,-0.002289289289289289
4370,49.23707914352417,486,5,0.1,386,200,1000,1,1,False,192025.035,77348.4,-114676.635,473.2,77821.6,39960.0,0.0,0.0,39960.0,0.5996817112772098%,80.311%,80.513%,80.513%,80.105%,0.7598404148433783%,49.223%,49.515%,52.577%,45.833%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,5.605605605605588e-05
4371,49.943238258361816,486,6,0.1,386,200,1000,1,1,False,192025.035,75793.0,-116232.035,444.8,76237.8,39960.0,0.0,0.0,39960.0,0.5841376698264326%,81.865%,83.59%,81.095%,82.703%,0.7646019145188991%,48.705%,47.34%,47.34%,50.0%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,-0.0014144144144144141
4372,48.16383743286133,486,7,0.1,386,200,1000,1,1,False,192025.035,71324.4,-120700.635,2353.2,73677.6,39960.0,0.0,0.0,39960.0,0.5614439626085997%,90.674%,87.817%,93.514%,88.06%,0.7319073173506134%,53.368%,54.011%,51.795%,54.974%,zeros,local-global,optimal,1,0.003053917618149666,0.002,3,-0.001843843843843844
4379,15.480483055114746,487,5,0.1,387,200,1000,1,1,324,207600.324,20131.4,-187468.924,0.0,20131.4,12880.0,0.0,0.0,12880.0,0.6931471805599453%,47.028%,0%,0.0%,100.0%,0.6931471805599453%,51.68%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030499697140464192,0.002,3,0.003478260869565217
4377,31.982197761535645,487,3,0.1,387,200,1000,1,1,634,207600.324,41729.4,-165870.924,0.0,41729.4,25280.0,0.0,0.0,25280.0,0.6931471805599453%,52.972%,0%,0.0%,100.0%,0.6931471805599453%,55.039%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0030499697140464192,0.002,3,0.0016439873417721518
