,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory
1156,2.3415281772613525,24,29,0.5,500,500,5000,1,1,26,19816.636,31812.241,11995.605,0.0,31812.241,2582.38,4845.575,7427.955,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1160,1.9274353981018066,24,33,0.5,500,500,5000,1,1,22,19816.636,35614.75,15798.114,0.0,35614.75,3358.496,3419.984,6778.48,0.6931471805599454%,55.6%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1155,3.2157247066497803,24,28,0.5,500,500,5000,1,1,37,19816.636,44589.463,24772.827,0.0,44589.463,3560.925,6169.832,9730.757,0.6931471805599454%,46.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1162,1.9514400959014893,24,35,0.5,500,500,5000,1,1,22,19816.636,34686.342,14869.706,0.0,34686.342,3207.733,3292.248,6499.981,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,54.6%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1161,2.611588716506958,24,34,0.5,500,500,5000,1,1,30,19816.636,36451.359,16634.723,0.0,36451.359,3128.219,4257.146,7385.365,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1164,1.5933589935302734,24,37,0.5,500,500,5000,1,1,18,19816.636,29364.45,9547.814,0.0,29364.45,2658.085,3870.044,6528.129,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1165,1.576355218887329,24,38,0.5,500,500,5000,1,1,18,19816.636,29384.841,9568.205,0.0,29384.841,3156.954,2802.2,5959.154,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1163,2.7036097049713135,24,36,0.5,500,500,5000,1,1,30,19816.636,34467.846,14651.21,0.0,34467.846,2688.731,6720.911,9409.642,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,47.6%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1166,1.786402702331543,24,39,0.5,500,500,5000,1,1,20,19816.636,28788.338,8971.702,0.0,28788.338,2583.682,4242.938,6826.62,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1167,1.747394323348999,24,40,0.5,500,500,5000,1,1,20,19816.636,30628.526,10811.89,0.0,30628.526,3231.423,2753.925,5985.348,0.6931471805599454%,52.6%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1168,1.9574410915374756,24,41,0.5,500,500,5000,1,1,22,19816.636,28198.659,8382.023,0.0,28198.659,2520.073,4479.901,6999.974,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1171,1.5063402652740479,24,44,0.5,500,500,5000,1,1,16,19816.636,26909.445,7092.809,0.0,26909.445,2617.028,3317.665,5934.693,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,52.8%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1170,1.8374137878417969,24,43,0.5,500,500,5000,1,1,20,19816.636,31175.692,11359.056,0.0,31175.692,3119.468,3044.503,6163.971,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1172,1.8404154777526855,24,45,0.5,500,500,5000,1,1,20,19816.636,26814.325,6997.689,0.0,26814.325,2414.825,3812.722,6227.547,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,49.6%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1175,1.5923588275909424,24,48,0.5,500,500,5000,1,1,18,19816.636,29430.202,9613.566,0.0,29430.202,3231.719,2771.972,6003.691,0.6931471805599454%,49.4%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1169,2.6075870990753174,24,42,0.5,500,500,5000,1,1,30,19816.636,33173.581,13356.945,0.0,33173.581,2646.684,5398.546,8045.23,0.6931471805599454%,48.2%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1174,2.5115654468536377,24,47,0.5,500,500,5000,1,1,28,19816.636,35468.668,15652.032,0.0,35468.668,3187.729,4202.454,7390.183,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1176,2.18949294090271,24,49,0.5,500,500,5000,1,1,25,19816.636,30347.868,10531.232,0.0,30347.868,2527.693,5391.258,7918.951,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,45.2%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1178,1.7503948211669922,25,2,0.5,500,500,5000,1,1,19,19816.636,33119.21,13302.574,0.0,33119.21,3279.841,3483.817,6763.658,0.6931471805599454%,50.4%,0%,0.0%,100.0%,0.6931471805599454%,48.0%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1173,3.005676746368408,24,46,0.5,500,500,5000,1,1,34,19816.636,36049.283,16232.647,0.0,36049.283,2701.892,6863.195,9565.087,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,0.6702209294266804,0.002
1177,2.459554433822632,25,1,0.5,500,500,5000,1,1,28,19816.636,33868.657,14052.021,0.0,33868.657,2648.633,5281.827,7930.46,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1182,1.4893360137939453,25,6,0.5,500,500,5000,1,1,16,19816.636,25843.557,6026.921,0.0,25843.557,2449.452,2949.944,5399.396,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1181,1.7683992385864258,25,5,0.5,500,500,5000,1,1,20,19816.636,31396.537,11579.901,0.0,31396.537,2670.385,3967.306,6637.691,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,48.6%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1180,2.0414600372314453,25,4,0.5,500,500,5000,1,1,23,19816.636,31899.893,12083.257,0.0,31899.893,3013.25,3375.508,6388.758,0.6931471805599454%,46.4%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1179,2.7956302165985107,25,3,0.5,500,500,5000,1,1,32,19816.636,37067.12,17250.484,0.0,37067.12,2786.296,7255.693,10041.989,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1184,1.4033160209655762,25,8,0.5,500,500,5000,1,1,16,19816.636,27272.655,7456.019,0.0,27272.655,2548.075,2967.592,5515.667,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1186,1.1892683506011963,25,10,0.5,500,500,5000,1,1,13,19816.636,25094.196,5277.56,0.0,25094.196,2509.529,2303.634,4813.163,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1185,1.9064304828643799,25,9,0.5,500,500,5000,1,1,21,19816.636,28909.795,9093.159,0.0,28909.795,2939.027,3169.543,6108.57,0.6931471805599454%,47.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1183,2.147484064102173,25,7,0.5,500,500,5000,1,1,24,19816.636,34599.944,14783.308,0.0,34599.944,2779.897,5846.57,8626.467,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,50.6%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1188,1.4813332557678223,25,12,0.5,500,500,5000,1,1,16,19816.636,28724.742,8908.106,0.0,28724.742,2665.483,3232.988,5898.471,0.6931471805599454%,51.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1192,1.7764003276824951,25,16,0.5,500,500,5000,1,1,19,19816.636,29682.446,9865.81,0.0,29682.446,2654.003,4041.614,6695.617,0.6931471805599454%,49.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1196,1.3643074035644531,25,20,0.5,500,500,5000,1,1,15,19816.636,26933.002,7116.366,0.0,26933.002,2594.96,2691.574,5286.534,0.6931471805599454%,52.0%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1187,2.998675584793091,25,11,0.5,500,500,5000,1,1,34,19816.636,38160.034,18343.398,0.0,38160.034,2809.757,7544.608,10354.365,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1191,2.465555429458618,25,15,0.5,500,500,5000,1,1,27,19816.636,33911.042,14094.406,0.0,33911.042,2694.905,5472.087,8166.992,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1194,1.7733995914459229,25,18,0.5,500,500,5000,1,1,19,19816.636,33252.941,13436.305,0.0,33252.941,2768.093,3664.687,6432.78,0.6931471805599454%,47.8%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1190,2.8406405448913574,25,14,0.5,500,500,5000,1,1,32,19816.636,40632.568,20815.932,0.0,40632.568,3358.387,5626.279,8984.666,0.6931471805599454%,52.2%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1195,1.7563965320587158,25,19,0.5,500,500,5000,1,1,19,19816.636,27573.813,7757.177,0.0,27573.813,2486.013,3578.256,6064.269,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1189,3.101699113845825,25,13,0.5,500,500,5000,1,1,36,19816.636,40021.248,20204.612,0.0,40021.248,2826.183,7733.187,10559.37,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1193,2.6365950107574463,25,17,0.5,500,500,5000,1,1,30,19816.636,34308.622,14491.986,0.0,34308.622,2624.603,6075.875,8700.478,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1199,1.4713327884674072,25,23,0.5,500,500,5000,1,1,16,19816.636,28456.691,8640.055,0.0,28456.691,2662.999,3054.196,5717.195,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,46.6%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1201,1.5773546695709229,25,25,0.5,500,500,5000,1,1,17,19816.636,26228.438,6411.802,0.0,26228.438,2496.366,2813.377,5309.743,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,53.8%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1203,1.5013391971588135,25,27,0.5,500,500,5000,1,1,16,19816.636,25957.452,6140.816,0.0,25957.452,2463.036,2614.064,5077.1,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1200,1.8404147624969482,25,24,0.5,500,500,5000,1,1,20,19816.636,27717.263,7900.627,0.0,27717.263,2430.26,3869.344,6299.604,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1197,2.3895392417907715,25,21,0.5,500,500,5000,1,1,27,19816.636,34135.776,14319.14,0.0,34135.776,2684.448,6310.412,8994.86,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,47.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1198,2.061464786529541,25,22,0.5,500,500,5000,1,1,23,19816.636,35828.501,16011.865,0.0,35828.501,3333.968,3937.141,7271.109,0.6931471805599454%,45.6%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1202,2.0784692764282227,25,26,0.5,500,500,5000,1,1,23,19816.636,31455.027,11638.391,0.0,31455.027,2603.72,4249.938,6853.658,0.6931471805599454%,49.2%,0%,0.0%,100.0%,0.6931471805599454%,53.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1205,2.3045201301574707,25,29,0.5,500,500,5000,1,1,26,19816.636,31762.421,11945.785,0.0,31762.421,2580.543,4744.496,7325.039,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1206,1.4373250007629395,25,30,0.5,500,500,5000,1,1,16,19816.636,28196.82,8380.184,0.0,28196.82,2611.516,3068.8,5680.316,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,45.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1204,2.665600061416626,25,28,0.5,500,500,5000,1,1,30,19816.636,42118.229,22301.593,0.0,42118.229,3518.724,4426.472,7945.196,0.6931471805599454%,46.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1210,1.7233874797821045,25,34,0.5,500,500,5000,1,1,19,19816.636,30019.222,10202.586,0.0,30019.222,2610.701,3374.507,5985.208,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1211,2.3065202236175537,25,35,0.5,500,500,5000,1,1,26,19816.636,34778.504,14961.868,0.0,34778.504,2736.311,6135.095,8871.406,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,54.6%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1212,2.1314797401428223,25,36,0.5,500,500,5000,1,1,24,19816.636,32816.776,13000.14,0.0,32816.776,2700.482,4591.484,7291.966,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,47.6%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1208,2.77262544631958,25,32,0.5,500,500,5000,1,1,31,19816.636,38497.635,18680.999,0.0,38497.635,2945.951,7675.217,10621.168,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1213,1.7844014167785645,25,37,0.5,500,500,5000,1,1,20,19816.636,29729.016,9912.38,0.0,29729.016,2643.181,4045.91,6689.091,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1209,2.9926750659942627,25,33,0.5,500,500,5000,1,1,34,19816.636,41222.199,21405.563,0.0,41222.199,3415.6,4788.329,8203.929,0.6931471805599454%,55.6%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1215,1.9064292907714844,25,39,0.5,500,500,5000,1,1,21,19816.636,29228.77,9412.134,0.0,29228.77,2462.962,3696.968,6159.93,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1214,1.9444377422332764,25,38,0.5,500,500,5000,1,1,21,19816.636,32370.916,12554.28,0.0,32370.916,3187.016,3310.699,6497.715,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1207,3.6028120517730713,25,31,0.5,500,500,5000,1,1,41,19816.636,41633.583,21816.947,0.0,41633.583,3308.81,5648.801,8957.611,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1216,1.978445291519165,25,40,0.5,500,500,5000,1,1,22,19816.636,31731.54,11914.904,0.0,31731.54,2656.419,4612.8,7269.219,0.6931471805599454%,52.6%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1218,1.4833343029022217,25,42,0.5,500,500,5000,1,1,16,19816.636,26756.03,6939.394,0.0,26756.03,2517.065,2518.574,5035.639,0.6931471805599454%,48.2%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1217,1.7683985233306885,25,41,0.5,500,500,5000,1,1,20,19816.636,27934.592,8117.956,0.0,27934.592,2537.685,4047.318,6585.003,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1220,1.7533955574035645,25,44,0.5,500,500,5000,1,1,19,19816.636,27936.849,8120.213,0.0,27936.849,2582.524,4000.262,6582.786,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,52.8%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1219,1.833414077758789,25,43,0.5,500,500,5000,1,1,20,19816.636,30463.177,10646.541,0.0,30463.177,2643.219,4304.707,6947.926,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1221,1.7743990421295166,25,45,0.5,500,500,5000,1,1,19,19816.636,26497.669,6681.033,0.0,26497.669,2403.867,3545.837,5949.704,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,49.6%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1223,2.087470769882202,25,47,0.5,500,500,5000,1,1,23,19816.636,33451.127,13634.491,0.0,33451.127,2770.447,4979.192,7749.639,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1222,2.3785367012023926,25,46,0.5,500,500,5000,1,1,26,19816.636,33999.712,14183.076,0.0,33999.712,2732.934,5163.951,7896.885,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1225,1.725388765335083,25,49,0.5,500,500,5000,1,1,19,19816.636,28063.248,8246.612,0.0,28063.248,2508.524,3801.958,6310.482,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,45.2%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1224,2.475557804107666,25,48,0.5,500,500,5000,1,1,27,19816.636,33242.082,13425.446,0.0,33242.082,3242.728,4541.271,7783.999,0.6931471805599454%,49.4%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,24.615384615384613,0.1,0.6702209294266804,0.002
1227,1.933436632156372,26,2,0.5,500,500,5000,1,1,21,19816.636,33840.507,14023.871,0.0,33840.507,2834.838,5087.364,7922.202,0.6931471805599454%,50.4%,0%,0.0%,100.0%,0.6931471805599454%,48.0%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1229,1.6743762493133545,26,4,0.5,500,500,5000,1,1,17,19816.636,27646.06,7829.424,0.0,27646.06,2520.184,3743.183,6263.367,0.6931471805599454%,46.4%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1228,1.814408302307129,26,3,0.5,500,500,5000,1,1,19,19816.636,31053.143,11236.507,0.0,31053.143,2697.404,3702.382,6399.786,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1226,2.2975172996520996,26,1,0.5,500,500,5000,1,1,26,19816.636,33075.519,13258.883,0.0,33075.519,2698.902,4723.341,7422.243,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1233,1.3543050289154053,26,8,0.5,500,500,5000,1,1,15,19816.636,26582.282,6765.646,0.0,26582.282,2551.455,2701.365,5252.82,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1230,2.413543224334717,26,5,0.5,500,500,5000,1,1,26,19816.636,32100.736,12284.1,0.0,32100.736,2607.122,5194.922,7802.044,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,48.6%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1231,2.4825596809387207,26,6,0.5,500,500,5000,1,1,28,19816.636,30917.361,11100.725,0.0,30917.361,2526.039,4862.388,7388.427,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1232,2.4195446968078613,26,7,0.5,500,500,5000,1,1,27,19816.636,36377.581,16560.945,0.0,36377.581,3237.718,4028.858,7266.576,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,50.6%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1238,1.7243895530700684,26,13,0.5,500,500,5000,1,1,19,19816.636,31240.869,11424.233,0.0,31240.869,2665.199,3622.462,6287.661,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1237,1.7984049320220947,26,12,0.5,500,500,5000,1,1,20,19816.636,30935.265,11118.629,0.0,30935.265,2696.884,4206.974,6903.858,0.6931471805599454%,51.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1236,1.9104304313659668,26,11,0.5,500,500,5000,1,1,21,19816.636,32761.769,12945.133,0.0,32761.769,2799.858,4225.432,7025.29,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1234,2.2345032691955566,26,9,0.5,500,500,5000,1,1,25,19816.636,31100.352,11283.716,0.0,31100.352,2567.646,5235.631,7803.277,0.6931471805599454%,47.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1235,2.6565983295440674,26,10,0.5,500,500,5000,1,1,30,19816.636,33878.416,14061.78,0.0,33878.416,2653.781,6151.828,8805.609,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
1240,1.9394376277923584,26,15,0.5,500,500,5000,1,1,21,19816.636,31187.642,11371.006,0.0,31187.642,2671.309,3897.506,6568.815,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,25.64102564102564,0.1,0.6702209294266804,0.002
