,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size
6408,0.2090470790863037,33,40,0.5,100,100,5000,1,1,13,1772.454,2412.666,640.212,0.0,2412.666,194.807,391.704,586.511,0.6931471805599453%,40.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.5520411980205999
6409,0.19904446601867676,33,41,0.5,100,100,5000,1,1,11,1772.454,2023.163,250.709,0.0,2023.163,172.011,302.48,474.491,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.46329207576222087
6411,0.180039644241333,33,43,0.5,100,100,5000,1,1,12,1772.454,2072.731,300.277,0.0,2072.731,173.175,335.534,508.709,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.6668902550449286
6412,0.19204378128051758,33,44,0.5,100,100,5000,1,1,12,1772.454,2258.815,486.361,0.0,2258.815,190.656,354.642,545.298,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.8974263218421157
6410,0.23005247116088867,33,42,0.5,100,100,5000,1,1,15,1772.454,2437.245,664.791,0.0,2437.245,199.351,477.509,676.86,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.05041472055898495
6413,0.2580578327178955,33,45,0.5,100,100,5000,1,1,17,1772.454,3060.492,1288.038,0.0,3060.492,227.0,587.9,814.9,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.12949446835863287
6415,0.17103815078735352,33,47,0.5,100,100,5000,1,1,10,1772.454,2036.34,263.886,0.0,2036.34,183.234,284.071,467.305,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.5037980182606376
6414,0.2540569305419922,33,46,0.5,100,100,5000,1,1,16,1772.454,3063.965,1291.511,0.0,3063.965,233.853,563.123,796.976,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.0650971308924054
6417,0.20104479789733887,33,49,0.5,100,100,5000,1,1,13,1772.454,2320.951,548.497,0.0,2320.951,188.298,380.974,569.272,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.13841854854326244
6419,0.20304536819458008,33,51,0.5,100,100,5000,1,1,13,1772.454,2436.827,664.373,0.0,2436.827,200.179,409.544,609.723,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.18976579614093644
6418,0.2520568370819092,33,50,0.5,100,100,5000,1,1,17,1772.454,2866.312,1093.858,0.0,2866.312,217.279,582.756,800.035,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.4398477526581943
6420,0.26605963706970215,33,52,0.5,100,100,5000,1,1,18,1772.454,3127.312,1354.858,0.0,3127.312,235.403,649.362,884.765,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.6460715154855555
6416,0.3470783233642578,33,48,0.5,100,100,5000,1,1,24,1772.454,3637.388,1864.934,0.0,3637.388,251.171,978.456,1229.627,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.11971646593372881
6421,0.2920663356781006,33,53,0.5,100,100,5000,1,1,19,1772.454,2894.256,1121.802,0.0,2894.256,212.003,622.249,834.252,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.6118561523274644
6423,0.21004748344421387,33,55,0.5,100,100,5000,1,1,13,1772.454,2388.617,616.163,0.0,2388.617,194.997,372.35,567.347,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.11950012733482808
6422,0.2610588073730469,33,54,0.5,100,100,5000,1,1,16,1772.454,2714.911,942.457,0.0,2714.911,211.987,518.742,730.729,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.018374860746748763
6424,0.2180490493774414,33,56,0.5,100,100,5000,1,1,14,1772.454,2455.332,682.878,0.0,2455.332,196.399,431.087,627.486,0.6931471805599453%,41.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.07635320252811939
6425,0.27306127548217773,33,57,0.5,100,100,5000,1,1,18,1772.454,2552.695,780.241,0.0,2552.695,191.531,578.859,770.39,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,41.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.04629657193341638
6432,0.17904019355773926,33,64,0.5,100,100,5000,1,1,11,1772.454,2096.782,324.328,0.0,2096.782,181.395,312.017,493.412,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.45599916051595263
6427,0.30606865882873535,33,59,0.5,100,100,5000,1,1,20,1772.454,3160.962,1388.508,0.0,3160.962,227.804,746.332,974.136,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.26248302588370903
6431,0.19904446601867676,33,63,0.5,100,100,5000,1,1,12,1772.454,2492.223,719.769,0.0,2492.223,214.341,380.065,594.406,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.26535002847920636
6429,0.2520561218261719,33,61,0.5,100,100,5000,1,1,17,1772.454,3122.42,1349.966,0.0,3122.42,236.211,605.34,841.551,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.17467186292400064
6428,0.2810635566711426,33,60,0.5,100,100,5000,1,1,19,1772.454,3174.622,1402.168,0.0,3174.622,231.156,698.344,929.5,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.4865607114629023
6426,0.4320969581604004,33,58,0.5,100,100,5000,1,1,31,1772.454,4389.285,2616.831,0.0,4389.285,275.644,1349.125,1624.769,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-1.0496815017140244
6433,0.28106212615966797,33,65,0.5,100,100,5000,1,1,20,1772.454,2962.846,1190.392,0.0,2962.846,207.195,673.021,880.216,0.6931471805599453%,56.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.4487828512361173
6434,0.18404030799865723,33,66,0.5,100,100,5000,1,1,11,1772.454,2114.767,342.313,0.0,2114.767,187.398,312.738,500.136,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.9172789417998811
6430,0.3690829277038574,33,62,0.5,100,100,5000,1,1,26,1772.454,3785.176,2012.722,0.0,3785.176,247.923,1028.164,1276.087,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.7175409786327216
6437,0.1560356616973877,33,69,0.5,100,100,5000,1,1,9,1772.454,1739.482,-32.972,0.0,1739.482,156.718,219.841,376.559,0.6931471805599453%,38.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.6419036923191258
6435,0.17203807830810547,33,67,0.5,100,100,5000,1,1,11,1772.454,2216.636,444.182,0.0,2216.636,189.958,308.658,498.616,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.14729836464988724
6439,0.1690382957458496,33,71,0.5,100,100,5000,1,1,11,1772.454,2259.588,487.134,0.0,2259.588,197.44,324.78,522.22,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.7790536061841372
6436,0.2510566711425781,33,68,0.5,100,100,5000,1,1,16,1772.454,2605.786,833.332,0.0,2605.786,196.413,494.631,691.044,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.6557040256039985
6442,0.16003680229187012,33,74,0.5,100,100,5000,1,1,9,1772.454,1911.105,138.651,0.0,1911.105,177.599,240.988,418.587,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,62.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.40427082822070076
6438,0.2470552921295166,33,70,0.5,100,100,5000,1,1,16,1772.454,2487.032,714.578,0.0,2487.032,181.379,478.055,659.434,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.15019062845986395
6440,0.23705315589904785,33,72,0.5,100,100,5000,1,1,15,1772.454,2456.503,684.049,0.0,2456.503,193.975,466.589,660.564,0.6931471805599453%,59.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.4104459123519549
6445,0.1600358486175537,33,77,0.5,100,100,5000,1,1,10,1772.454,1728.836,-43.618,0.0,1728.836,155.885,252.9,408.785,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.09100375661381509
6441,0.28406310081481934,33,73,0.5,100,100,5000,1,1,19,1772.454,3155.86,1383.406,0.0,3155.86,225.71,674.941,900.651,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.8428097004201389
6444,0.21104645729064941,33,76,0.5,100,100,5000,1,1,14,1772.454,2392.624,620.17,0.0,2392.624,192.37,425.023,617.393,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.21765615864840712
6443,0.25905847549438477,33,75,0.5,100,100,5000,1,1,17,1772.454,2614.286,841.832,0.0,2614.286,195.328,534.622,729.95,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.09830026465408585
6446,0.2160484790802002,33,78,0.5,100,100,5000,1,1,14,1772.454,2513.303,740.849,0.0,2513.303,204.104,449.719,653.823,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.35316856967986554
6448,0.19504451751708984,33,80,0.5,100,100,5000,1,1,12,1772.454,1828.078,55.624,0.0,1828.078,161.929,303.704,465.633,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.18795071912500774
6450,0.22405052185058594,33,82,0.5,100,100,5000,1,1,15,1772.454,2419.601,647.147,0.0,2419.601,197.408,477.535,674.943,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.030462910369220598
6451,0.22005009651184082,33,83,0.5,100,100,5000,1,1,14,1772.454,2582.387,809.933,0.0,2582.387,203.931,439.796,643.727,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.7170475509500096
6452,0.1960442066192627,33,84,0.5,100,100,5000,1,1,12,1772.454,1907.016,134.562,0.0,1907.016,162.74,318.868,481.608,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.41521734833658575
6453,0.1940441131591797,33,85,0.5,100,100,5000,1,1,12,1772.454,2219.535,447.081,0.0,2219.535,193.912,373.724,567.636,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,1.1623351907363486
6455,0.20104575157165527,33,87,0.5,100,100,5000,1,1,13,1772.454,2644.775,872.321,0.0,2644.775,213.983,423.051,637.034,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,38.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,1.5305639411870375
6447,0.40009093284606934,33,79,0.5,100,100,5000,1,1,28,1772.454,4164.829,2392.375,0.0,4164.829,273.227,1197.283,1470.51,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.5683906404919881
6449,0.4210948944091797,33,81,0.5,100,100,5000,1,1,30,1772.454,4414.831,2642.377,0.0,4414.831,271.282,1316.079,1587.361,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.7283130818421779
6454,0.28606438636779785,33,86,0.5,100,100,5000,1,1,19,1772.454,2801.48,1029.026,0.0,2801.48,207.704,644.913,852.617,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.34350379861240043
6456,0.24605512619018555,33,88,0.5,100,100,5000,1,1,17,1772.454,2730.074,957.62,0.0,2730.074,209.673,566.137,775.81,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,59.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.20230727576522017
6460,0.20204424858093262,33,92,0.5,100,100,5000,1,1,12,1772.454,1940.958,168.504,0.0,1940.958,167.714,331.222,498.936,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.5808664640960386
6458,0.229050874710083,33,90,0.5,100,100,5000,1,1,14,1772.454,2268.672,496.218,0.0,2268.672,186.392,416.076,602.468,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.00873651040453396
6459,0.21504783630371094,33,91,0.5,100,100,5000,1,1,14,1772.454,2631.612,859.158,0.0,2631.612,217.648,457.137,674.785,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,60.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.28415736576465045
6457,0.26105809211730957,33,89,0.5,100,100,5000,1,1,17,1772.454,2983.721,1211.267,0.0,2983.721,228.35,585.44,813.79,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.6472918407852255
6462,0.17504000663757324,33,94,0.5,100,100,5000,1,1,11,1772.454,2147.169,374.715,0.0,2147.169,194.293,324.253,518.546,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.6785843390153365
6464,0.14203143119812012,33,96,0.5,100,100,5000,1,1,8,1772.454,1658.568,-113.886,0.0,1658.568,157.562,195.097,352.659,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,37.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.7132659106008344
6461,0.2580583095550537,33,93,0.5,100,100,5000,1,1,16,1772.454,2391.508,619.054,0.0,2391.508,187.124,494.829,681.953,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.16524381063203197
6465,0.18204021453857422,33,97,0.5,100,100,5000,1,1,11,1772.454,2079.311,306.857,0.0,2079.311,186.818,319.584,506.402,0.6931471805599453%,32.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.5998310386480484
6463,0.27706170082092285,33,95,0.5,100,100,5000,1,1,19,1772.454,3299.828,1527.374,0.0,3299.828,241.236,713.015,954.251,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.18519677006840687
6466,0.18404173851013184,33,98,0.5,100,100,5000,1,1,11,1772.454,2093.713,321.259,0.0,2093.713,181.547,305.477,487.024,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.5290687335964194
6471,0.18304038047790527,33,103,0.5,100,100,5000,1,1,12,1772.454,2201.581,429.127,0.0,2201.581,188.965,358.152,547.117,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.12866659108700118
6469,0.23205232620239258,33,101,0.5,100,100,5000,1,1,15,1772.454,2508.821,736.367,0.0,2508.821,205.179,490.964,696.143,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.038590140274428954
6473,0.17103815078735352,33,105,0.5,100,100,5000,1,1,10,1772.454,1972.682,200.228,0.0,1972.682,179.793,270.949,450.742,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.10976330019095658
6470,0.25905871391296387,33,102,0.5,100,100,5000,1,1,17,1772.454,2854.253,1081.799,0.0,2854.253,219.972,583.638,803.61,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.018312921546433894
6468,0.3110697269439697,33,100,0.5,100,100,5000,1,1,21,1772.454,3149.757,1377.303,0.0,3149.757,211.093,693.149,904.242,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.35254680262657023
6467,0.3140699863433838,33,99,0.5,100,100,5000,1,1,22,1772.454,3472.701,1700.247,0.0,3472.701,240.697,823.776,1064.473,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.3795938028169617
6472,0.2760622501373291,33,104,0.5,100,100,5000,1,1,19,1772.454,3076.952,1304.498,0.0,3076.952,228.505,689.328,917.833,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.9240975210625638
6474,0.21204662322998047,33,106,0.5,100,100,5000,1,1,13,1772.454,2230.939,458.485,0.0,2230.939,180.867,369.891,550.758,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.16755093612525357
6475,0.20504546165466309,33,107,0.5,100,100,5000,1,1,13,1772.454,2233.556,461.102,0.0,2233.556,179.963,363.529,543.492,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.07724760021811415
6476,0.15303444862365723,33,108,0.5,100,100,5000,1,1,9,1772.454,1993.254,220.8,0.0,1993.254,184.037,247.543,431.58,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.1968786566384267
6479,0.16803789138793945,33,111,0.5,100,100,5000,1,1,10,1772.454,1939.351,166.897,0.0,1939.351,168.011,261.721,429.732,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.3167383820287841
6478,0.2050457000732422,33,110,0.5,100,100,5000,1,1,13,1772.454,2563.385,790.931,0.0,2563.385,211.99,413.826,625.816,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.03216391700123603
6480,0.19404339790344238,33,112,0.5,100,100,5000,1,1,12,1772.454,2213.024,440.57,0.0,2213.024,192.582,353.476,546.058,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,0.44352634334468344
6477,0.2610588073730469,33,109,0.5,100,100,5000,1,1,17,1772.454,3076.147,1303.693,0.0,3076.147,237.059,614.284,851.343,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.3063419101396752
6481,0.20304584503173828,33,113,0.5,100,100,5000,1,1,13,1772.454,2247.22,474.766,0.0,2247.22,184.389,375.635,560.024,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,1.1318164645259252
6483,0.2070455551147461,33,115,0.5,100,100,5000,1,1,14,1772.454,2564.781,792.327,0.0,2564.781,213.835,475.829,689.664,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.1378552168194939
6485,0.20804643630981445,33,117,0.5,100,100,5000,1,1,14,1772.454,2164.403,391.949,0.0,2164.403,168.248,387.244,555.492,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.03802260606751461
6482,0.23405241966247559,33,114,0.5,100,100,5000,1,1,15,1772.454,2575.96,803.506,0.0,2575.96,202.904,478.484,681.388,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,32.82051282051282,0.1,1.4851485148514851,0.002,3,-0.30484863436193205
