,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory
1688,0.8361883163452148,18,5,0.5,200,200,5000,1,1,26,5013.257,10241.32,5228.063,0.0,10241.32,788.443,1397.98,2186.423,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1694,0.5191168785095215,18,11,0.5,200,200,5000,1,1,15,5013.257,6829.06,1815.803,0.0,6829.06,551.911,1333.682,1885.593,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,54.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1691,0.6961555480957031,18,8,0.5,200,200,5000,1,1,22,5013.257,8694.563,3681.306,0.0,8694.563,703.608,1007.078,1710.686,0.6931471805599452%,53.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1690,0.7631721496582031,18,7,0.5,200,200,5000,1,1,24,5013.257,8591.948,3578.691,0.0,8591.948,691.942,1249.045,1940.987,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1693,0.7661728858947754,18,10,0.5,200,200,5000,1,1,24,5013.257,9417.602,4404.345,0.0,9417.602,751.437,1376.858,2128.295,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1695,0.5941338539123535,18,12,0.5,200,200,5000,1,1,18,5013.257,7286.647,2273.39,0.0,7286.647,649.39,793.03,1442.42,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,47.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1696,0.5781304836273193,18,13,0.5,200,200,5000,1,1,18,5013.257,8127.823,3114.566,0.0,8127.823,720.417,1253.408,1973.825,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1701,0.3500795364379883,18,18,0.5,200,200,5000,1,1,10,5013.257,5608.523,595.266,0.0,5608.523,594.147,485.354,1079.501,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1697,0.5981349945068359,18,14,0.5,200,200,5000,1,1,18,5013.257,7497.246,2483.989,0.0,7497.246,658.646,862.45,1521.096,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1698,0.5131146907806396,18,15,0.5,200,200,5000,1,1,15,5013.257,6883.444,1870.187,0.0,6883.444,623.05,655.39,1278.44,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1700,0.5011122226715088,18,17,0.5,200,200,5000,1,1,15,5013.257,7063.258,2050.001,0.0,7063.258,669.279,844.322,1513.601,0.6931471805599452%,43.0%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1702,0.5051145553588867,18,19,0.5,200,200,5000,1,1,16,5013.257,6530.096,1516.839,0.0,6530.096,610.545,661.071,1271.616,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1699,0.6831545829772949,18,16,0.5,200,200,5000,1,1,21,5013.257,8557.559,3544.302,0.0,8557.559,716.405,1018.946,1735.351,0.6931471805599452%,41.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1703,0.4541037082672119,18,20,0.5,200,200,5000,1,1,14,5013.257,6468.267,1455.01,0.0,6468.267,601.907,801.367,1403.274,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1704,0.5931336879730225,18,21,0.5,200,200,5000,1,1,18,5013.257,8149.029,3135.772,0.0,8149.029,708.832,997.591,1706.423,0.6931471805599452%,53.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1705,0.5241184234619141,18,22,0.5,200,200,5000,1,1,16,5013.257,7122.57,2109.313,0.0,7122.57,659.883,919.532,1579.415,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1707,0.4991123676300049,18,24,0.5,200,200,5000,1,1,15,5013.257,6704.613,1691.356,0.0,6704.613,634.309,618.722,1253.031,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1710,0.419095516204834,18,27,0.5,200,200,5000,1,1,12,5013.257,6107.092,1093.835,0.0,6107.092,609.156,528.939,1138.095,0.6931471805599452%,57.0%,0%,0.0%,100.0%,0.6931471805599452%,57.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1706,0.6211411952972412,18,23,0.5,200,200,5000,1,1,19,5013.257,7887.92,2874.663,0.0,7887.92,677.808,846.369,1524.177,0.6931471805599452%,45.5%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1709,0.5951342582702637,18,26,0.5,200,200,5000,1,1,19,5013.257,7791.258,2778.001,0.0,7791.258,677.291,852.719,1530.01,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1711,0.47810864448547363,18,28,0.5,200,200,5000,1,1,14,5013.257,7006.335,1993.078,0.0,7006.335,671.952,878.13,1550.082,0.6931471805599452%,54.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1708,0.871196985244751,18,25,0.5,200,200,5000,1,1,28,5013.257,9494.542,4481.285,0.0,9494.542,716.527,1390.961,2107.488,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1712,0.6701502799987793,18,29,0.5,200,200,5000,1,1,22,5013.257,9329.067,4315.81,0.0,9329.067,763.721,1221.892,1985.613,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1713,0.5831315517425537,18,30,0.5,200,200,5000,1,1,18,5013.257,6854.295,1841.038,0.0,6854.295,624.959,691.63,1316.589,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,44.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1714,0.5901317596435547,18,31,0.5,200,200,5000,1,1,18,5013.257,8095.937,3082.68,0.0,8095.937,708.434,1012.322,1720.756,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1716,0.4651050567626953,18,33,0.5,200,200,5000,1,1,14,5013.257,6176.827,1163.57,0.0,6176.827,514.994,1166.446,1681.44,0.6931471805599452%,44.0%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1715,0.6961581707000732,18,32,0.5,200,200,5000,1,1,22,5013.257,7963.303,2950.046,0.0,7963.303,668.861,894.638,1563.499,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,56.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1721,0.322070837020874,18,38,0.5,200,200,5000,1,1,9,5013.257,5136.469,123.212,0.0,5136.469,480.608,669.0,1149.608,0.6931471805599452%,56.5%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1717,0.7051591873168945,18,34,0.5,200,200,5000,1,1,21,5013.257,7856.715,2843.458,0.0,7856.715,654.243,1000.982,1655.225,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,56.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1719,0.5811312198638916,18,36,0.5,200,200,5000,1,1,18,5013.257,8906.703,3893.446,0.0,8906.703,756.003,960.614,1716.617,0.6931471805599452%,52.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1718,0.6331415176391602,18,35,0.5,200,200,5000,1,1,19,5013.257,8736.067,3722.81,0.0,8736.067,740.847,1005.83,1746.677,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1720,0.5471217632293701,18,37,0.5,200,200,5000,1,1,17,5013.257,7044.315,2031.058,0.0,7044.315,613.648,803.206,1416.854,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1724,0.512115478515625,18,41,0.5,200,200,5000,1,1,15,5013.257,7266.015,2252.758,0.0,7266.015,673.538,684.584,1358.122,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1722,0.5641269683837891,18,39,0.5,200,200,5000,1,1,17,5013.257,6223.497,1210.24,0.0,6223.497,581.94,676.295,1258.235,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1726,0.4360980987548828,18,43,0.5,200,200,5000,1,1,13,5013.257,6368.55,1355.293,0.0,6368.55,627.424,599.923,1227.347,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1723,0.7071595191955566,18,40,0.5,200,200,5000,1,1,22,5013.257,8038.65,3025.393,0.0,8038.65,651.828,1115.676,1767.504,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1725,0.5871315002441406,18,42,0.5,200,200,5000,1,1,18,5013.257,7757.5,2744.243,0.0,7757.5,686.547,863.73,1550.277,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1727,0.54012131690979,18,44,0.5,200,200,5000,1,1,16,5013.257,7283.677,2270.42,0.0,7283.677,657.589,700.449,1358.038,0.6931471805599452%,53.0%,0%,0.0%,100.0%,0.6931471805599452%,43.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1728,0.5261185169219971,18,45,0.5,200,200,5000,1,1,16,5013.257,7077.577,2064.32,0.0,7077.577,633.453,756.202,1389.655,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1729,0.5341193675994873,18,46,0.5,200,200,5000,1,1,16,5013.257,7102.289,2089.032,0.0,7102.289,632.21,664.779,1296.989,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1732,0.41109228134155273,18,49,0.5,200,200,5000,1,1,12,5013.257,6176.662,1163.405,0.0,6176.662,614.565,518.471,1133.036,0.6931471805599452%,44.0%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1731,0.6001355648040771,18,48,0.5,200,200,5000,1,1,18,5013.257,8047.359,3034.102,0.0,8047.359,677.586,830.602,1508.188,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,47.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1730,0.7371649742126465,18,47,0.5,200,200,5000,1,1,23,5013.257,8479.307,3466.05,0.0,8479.307,721.672,1246.551,1968.223,0.6931471805599452%,56.0%,0%,0.0%,100.0%,0.6931471805599452%,57.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1738,0.3810856342315674,18,55,0.5,200,200,5000,1,1,11,5013.257,6211.194,1197.937,0.0,6211.194,634.151,471.185,1105.336,0.6931471805599452%,45.0%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1733,0.6551463603973389,18,50,0.5,200,200,5000,1,1,20,5013.257,7348.976,2335.719,0.0,7348.976,628.489,822.774,1451.263,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,53.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1737,0.5141174793243408,18,54,0.5,200,200,5000,1,1,16,5013.257,6642.643,1629.386,0.0,6642.643,639.314,743.502,1382.816,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1734,0.7701723575592041,18,51,0.5,200,200,5000,1,1,24,5013.257,8790.587,3777.33,0.0,8790.587,703.801,1122.731,1826.532,0.6931471805599452%,54.0%,0%,0.0%,100.0%,0.6931471805599452%,53.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1736,0.6461448669433594,18,53,0.5,200,200,5000,1,1,19,5013.257,8369.884,3356.627,0.0,8369.884,703.416,929.466,1632.882,0.6931471805599452%,54.0%,0%,0.0%,100.0%,0.6931471805599452%,47.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1735,0.7121610641479492,18,52,0.5,200,200,5000,1,1,22,5013.257,8928.614,3915.357,0.0,8928.614,746.433,1210.915,1957.348,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,48.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1739,0.7381656169891357,18,56,0.5,200,200,5000,1,1,23,5013.257,10297.081,5283.824,0.0,10297.081,808.766,1374.98,2183.746,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1741,0.5701282024383545,18,58,0.5,200,200,5000,1,1,17,5013.257,8256.575,3243.318,0.0,8256.575,718.811,874.634,1593.445,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1742,0.6231398582458496,18,59,0.5,200,200,5000,1,1,19,5013.257,6822.761,1809.504,0.0,6822.761,586.287,737.758,1324.045,0.6931471805599452%,46.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1740,0.7301642894744873,18,57,0.5,200,200,5000,1,1,23,5013.257,8465.003,3451.746,0.0,8465.003,703.304,1238.364,1941.668,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1743,0.531118631362915,18,60,0.5,200,200,5000,1,1,16,5013.257,7681.341,2668.084,0.0,7681.341,676.878,745.377,1422.255,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1746,0.5651273727416992,18,63,0.5,200,200,5000,1,1,18,5013.257,7265.007,2251.75,0.0,7265.007,662.375,774.744,1437.119,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1744,0.6951558589935303,18,61,0.5,200,200,5000,1,1,22,5013.257,9283.801,4270.544,0.0,9283.801,785.283,1230.75,2016.033,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1749,0.45510220527648926,18,66,0.5,200,200,5000,1,1,14,5013.257,6863.286,1850.029,0.0,6863.286,646.817,630.936,1277.753,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1745,0.7541704177856445,18,62,0.5,200,200,5000,1,1,23,5013.257,7285.158,2271.901,0.0,7285.158,614.095,929.768,1543.863,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1748,0.5691285133361816,18,65,0.5,200,200,5000,1,1,17,5013.257,7819.087,2805.83,0.0,7819.087,675.551,801.748,1477.299,0.6931471805599452%,54.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1751,0.4140920639038086,18,68,0.5,200,200,5000,1,1,13,5013.257,7161.661,2148.404,0.0,7161.661,690.396,650.353,1340.749,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1747,0.7741734981536865,18,64,0.5,200,200,5000,1,1,24,5013.257,8525.191,3511.934,0.0,8525.191,679.099,1109.999,1789.098,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,43.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1750,0.45510125160217285,18,67,0.5,200,200,5000,1,1,13,5013.257,6118.544,1105.287,0.0,6118.544,634.093,555.032,1189.125,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,56.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1752,0.6891558170318604,18,69,0.5,200,200,5000,1,1,21,5013.257,8816.745,3803.488,0.0,8816.745,709.734,1046.649,1756.383,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1753,0.5451233386993408,18,70,0.5,200,200,5000,1,1,17,5013.257,7515.007,2501.75,0.0,7515.007,670.048,784.582,1454.63,0.6931471805599452%,57.0%,0%,0.0%,100.0%,0.6931471805599452%,54.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1754,0.6221396923065186,18,71,0.5,200,200,5000,1,1,19,5013.257,7518.684,2505.427,0.0,7518.684,651.392,799.544,1450.936,0.6931471805599452%,55.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1758,0.4320962429046631,18,75,0.5,200,200,5000,1,1,12,5013.257,6273.449,1260.192,0.0,6273.449,621.193,527.027,1148.22,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,51.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1759,0.4340977668762207,18,76,0.5,200,200,5000,1,1,13,5013.257,6405.563,1392.306,0.0,6405.563,614.781,559.311,1174.092,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,48.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1755,0.6111376285552979,18,72,0.5,200,200,5000,1,1,19,5013.257,7037.906,2024.649,0.0,7037.906,627.947,758.928,1386.875,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,54.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1756,0.6131381988525391,18,73,0.5,200,200,5000,1,1,19,5013.257,7016.47,2003.213,0.0,7016.47,607.427,801.24,1408.667,0.6931471805599452%,53.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1757,0.6291408538818359,18,74,0.5,200,200,5000,1,1,19,5013.257,7180.39,2167.133,0.0,7180.39,615.233,773.276,1388.509,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,51.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1760,0.6871547698974609,18,77,0.5,200,200,5000,1,1,21,5013.257,9720.402,4707.145,0.0,9720.402,846.53,1099.828,1946.358,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,56.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1761,0.524118185043335,18,78,0.5,200,200,5000,1,1,15,5013.257,7178.572,2165.315,0.0,7178.572,641.727,734.317,1376.044,0.6931471805599452%,45.5%,0%,0.0%,100.0%,0.6931471805599452%,54.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1764,0.3720841407775879,18,81,0.5,200,200,5000,1,1,11,5013.257,6204.132,1190.875,0.0,6204.132,643.084,468.618,1111.702,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,43.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1762,0.6151394844055176,18,79,0.5,200,200,5000,1,1,19,5013.257,8596.653,3583.396,0.0,8596.653,717.665,892.609,1610.274,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1763,0.5971341133117676,18,80,0.5,200,200,5000,1,1,18,5013.257,7521.522,2508.265,0.0,7521.522,662.055,834.657,1496.712,0.6931471805599452%,52.0%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1765,0.563126802444458,18,82,0.5,200,200,5000,1,1,17,5013.257,7747.982,2734.725,0.0,7747.982,673.905,884.377,1558.282,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1768,0.49711132049560547,18,85,0.5,200,200,5000,1,1,15,5013.257,7503.731,2490.474,0.0,7503.731,690.803,729.225,1420.028,0.6931471805599452%,49.0%,0%,0.0%,100.0%,0.6931471805599452%,56.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1767,0.5991334915161133,18,84,0.5,200,200,5000,1,1,18,5013.257,7757.286,2744.029,0.0,7757.286,684.052,896.269,1580.321,0.6931471805599452%,46.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1766,0.617138147354126,18,83,0.5,200,200,5000,1,1,19,5013.257,8176.029,3162.772,0.0,8176.029,694.98,1048.417,1743.397,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1769,0.5541250705718994,18,86,0.5,200,200,5000,1,1,17,5013.257,7259.412,2246.155,0.0,7259.412,648.159,879.439,1527.598,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1770,0.5551238059997559,18,87,0.5,200,200,5000,1,1,17,5013.257,7675.288,2662.031,0.0,7675.288,675.08,1109.912,1784.992,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1771,0.578129768371582,18,88,0.5,200,200,5000,1,1,18,5013.257,7580.212,2566.955,0.0,7580.212,681.116,860.233,1541.349,0.6931471805599452%,53.5%,0%,0.0%,100.0%,0.6931471805599452%,54.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1773,0.5271182060241699,18,90,0.5,200,200,5000,1,1,16,5013.257,7465.034,2451.777,0.0,7465.034,690.76,797.122,1487.882,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
1774,0.529118537902832,18,91,0.5,200,200,5000,1,1,16,5013.257,6720.981,1707.724,0.0,6720.981,601.967,925.161,1527.128,0.6931471805599452%,42.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,17.435897435897434,0.1,1.0569233833221128,0.002
