,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
350,0.35707974433898926,35,9,0.8,250,250,1000,1,1,9,7006.239,10897.979,3891.74,1729.6,12627.579,10897.979,649.502,767.572,1417.074,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,13.738030303030303,0.1
351,0.35308027267456055,36,0,0.8,250,250,1000,1,1,10,7006.239,10992.878,3986.639,2025.6,13018.478,10992.878,737.989,674.709,1412.698,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
349,0.5611269474029541,35,8,0.8,250,250,1000,1,1,16,7006.239,15789.209,8782.97,1752.0,17541.209,15789.209,871.329,1224.154,2095.483,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,13.738030303030303,0.1
352,0.4320971965789795,36,1,0.8,250,250,1000,1,1,11,7006.239,11291.3,4285.061,1592.0,12883.3,11291.3,692.03,894.014,1586.044,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
353,0.5091147422790527,36,2,0.8,250,250,1000,1,1,13,7006.239,9612.481,2606.242,1881.6,11494.081,9612.481,556.808,918.098,1474.906,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
354,0.4701058864593506,36,3,0.8,250,250,1000,1,1,13,7006.239,13333.257,6327.018,1721.6,15054.857,13333.257,841.734,848.031,1689.765,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
358,0.40609121322631836,36,7,0.8,250,250,1000,1,1,11,7006.239,11398.844,4392.605,1849.6,13248.444,11398.844,690.939,815.408,1506.347,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
355,0.5241169929504395,36,4,0.8,250,250,1000,1,1,15,7006.239,12598.664,5592.425,1907.2,14505.864,12598.664,641.43,1104.283,1745.713,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
360,0.341076135635376,36,9,0.8,250,250,1000,1,1,9,7006.239,10897.979,3891.74,1729.6,12627.579,10897.979,649.502,767.572,1417.074,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
357,0.5181176662445068,36,6,0.8,250,250,1000,1,1,15,7006.239,13392.191,6385.952,1593.6,14985.791,13392.191,804.282,1014.035,1818.317,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
356,0.6191391944885254,36,5,0.8,250,250,1000,1,1,16,7006.239,16011.442,9005.203,1924.8,17936.242,16011.442,849.451,1167.756,2017.207,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
361,0.3670828342437744,37,0,0.8,250,250,1000,1,1,10,7006.239,9967.782,2961.543,1992.0,11959.782,9967.782,626.165,764.499,1390.664,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
359,0.5771298408508301,36,8,0.8,250,250,1000,1,1,16,7006.239,15789.209,8782.97,1752.0,17541.209,15789.209,871.329,1224.154,2095.483,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,14.142060606060607,0.1
363,0.4180936813354492,37,2,0.8,250,250,1000,1,1,12,7006.239,10473.027,3466.788,2022.4,12495.427,10473.027,604.876,1018.15,1623.026,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
364,0.45710253715515137,37,3,0.8,250,250,1000,1,1,12,7006.239,10467.347,3461.108,1721.6,12188.947,10467.347,534.72,1004.568,1539.288,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
365,0.4881095886230469,37,4,0.8,250,250,1000,1,1,13,7006.239,12243.769,5237.53,1907.2,14150.969,12243.769,696.932,926.467,1623.399,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
367,0.5171163082122803,37,6,0.8,250,250,1000,1,1,14,7006.239,11567.275,4561.036,1952.0,13519.275,11567.275,567.387,1208.076,1775.463,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
362,0.6851537227630615,37,1,0.8,250,250,1000,1,1,21,7006.239,15553.085,8546.846,1616.0,17169.085,15553.085,800.913,1435.591,2236.504,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
368,0.5001125335693359,37,7,0.8,250,250,1000,1,1,14,7006.239,11013.052,4006.813,1899.2,12912.252,11013.052,515.973,1258.435,1774.408,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
370,0.3610813617706299,37,9,0.8,250,250,1000,1,1,9,7006.239,9735.35,2729.111,1779.2,11514.55,9735.35,609.468,737.005,1346.473,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
366,0.6371431350708008,37,5,0.8,250,250,1000,1,1,19,7006.239,17869.15,10862.911,1924.8,19793.95,17869.15,911.502,1426.747,2338.249,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
369,0.5221173763275146,37,8,0.8,250,250,1000,1,1,15,7006.239,16320.418,9314.179,1156.8,17477.218,16320.418,1026.213,1001.644,2027.857,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,14.54609090909091,0.1
371,0.4010903835296631,38,0,0.8,250,250,1000,1,1,10,7006.239,9967.782,2961.543,1992.0,11959.782,9967.782,626.165,764.499,1390.664,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
373,0.4521017074584961,38,2,0.8,250,250,1000,1,1,12,7006.239,10473.027,3466.788,2022.4,12495.427,10473.027,604.876,1018.15,1623.026,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
374,0.4410991668701172,38,3,0.8,250,250,1000,1,1,12,7006.239,10467.347,3461.108,1721.6,12188.947,10467.347,534.72,1004.568,1539.288,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
375,0.4340972900390625,38,4,0.8,250,250,1000,1,1,13,7006.239,12243.769,5237.53,1907.2,14150.969,12243.769,696.932,926.467,1623.399,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
372,0.6751518249511719,38,1,0.8,250,250,1000,1,1,21,7006.239,15553.085,8546.846,1616.0,17169.085,15553.085,800.913,1435.591,2236.504,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
380,0.35707950592041016,38,9,0.8,250,250,1000,1,1,9,7006.239,9735.35,2729.111,1779.2,11514.55,9735.35,609.468,737.005,1346.473,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
377,0.516115665435791,38,6,0.8,250,250,1000,1,1,14,7006.239,11567.275,4561.036,1952.0,13519.275,11567.275,567.387,1208.076,1775.463,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
378,0.5551247596740723,38,7,0.8,250,250,1000,1,1,14,7006.239,11013.052,4006.813,1899.2,12912.252,11013.052,515.973,1258.435,1774.408,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
379,0.5611262321472168,38,8,0.8,250,250,1000,1,1,15,7006.239,16320.418,9314.179,1156.8,17477.218,16320.418,1026.213,1001.644,2027.857,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
376,0.6351432800292969,38,5,0.8,250,250,1000,1,1,19,7006.239,17869.15,10862.911,1924.8,19793.95,17869.15,911.502,1426.747,2338.249,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,14.950121212121212,0.1
383,0.4581031799316406,39,2,0.8,250,250,1000,1,1,12,7006.239,10909.08,3902.841,1985.6,12894.68,10909.08,635.206,934.251,1569.457,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
382,0.6211397647857666,39,1,0.8,250,250,1000,1,1,19,7006.239,14116.067,7109.828,2110.4,16226.467,14116.067,660.152,1763.466,2423.618,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
381,0.6571476459503174,39,0,0.8,250,250,1000,1,1,17,7006.239,11749.643,4743.404,2035.2,13784.843,11749.643,557.309,1244.693,1802.002,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
384,0.5271189212799072,39,3,0.8,250,250,1000,1,1,15,7006.239,13154.842,6148.603,1644.8,14799.642,13154.842,694.139,1134.185,1828.324,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
385,0.5261180400848389,39,4,0.8,250,250,1000,1,1,16,7006.239,11942.324,4936.085,1856.0,13798.324,11942.324,565.493,1033.264,1598.757,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
387,0.48410916328430176,39,6,0.8,250,250,1000,1,1,13,7006.239,11841.553,4835.314,1947.2,13788.753,11841.553,589.062,1090.008,1679.07,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
388,0.590132474899292,39,7,0.8,250,250,1000,1,1,16,7006.239,14340.224,7333.985,1955.2,16295.424,14340.224,769.074,1219.064,1988.138,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
389,0.6441452503204346,39,8,0.8,250,250,1000,1,1,18,7006.239,18196.743,11190.504,1156.8,19353.543,18196.743,1008.349,1274.147,2282.496,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
390,0.4450995922088623,39,9,0.8,250,250,1000,1,1,13,7006.239,10506.874,3500.635,1656.0,12162.874,10506.874,566.732,937.141,1503.873,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
386,0.8621938228607178,39,5,0.8,250,250,1000,1,1,25,7006.239,21466.413,14460.174,1870.4,23336.813,21466.413,1120.561,1751.743,2872.304,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,15.354151515151516,0.1
393,0.4360971450805664,40,2,0.8,250,250,1000,1,1,12,7006.239,10909.08,3902.841,1985.6,12894.68,10909.08,635.206,934.251,1569.457,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
391,0.5591254234313965,40,0,0.8,250,250,1000,1,1,17,7006.239,11749.643,4743.404,2035.2,13784.843,11749.643,557.309,1244.693,1802.002,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
394,0.5881316661834717,40,3,0.8,250,250,1000,1,1,15,7006.239,13154.842,6148.603,1644.8,14799.642,13154.842,694.139,1134.185,1828.324,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
395,0.5701279640197754,40,4,0.8,250,250,1000,1,1,16,7006.239,11942.324,4936.085,1856.0,13798.324,11942.324,565.493,1033.264,1598.757,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
392,0.6931557655334473,40,1,0.8,250,250,1000,1,1,19,7006.239,14116.067,7109.828,2110.4,16226.467,14116.067,660.152,1763.466,2423.618,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
397,0.4791076183319092,40,6,0.8,250,250,1000,1,1,13,7006.239,11841.553,4835.314,1947.2,13788.753,11841.553,589.062,1090.008,1679.07,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
398,0.5521240234375,40,7,0.8,250,250,1000,1,1,16,7006.239,14340.224,7333.985,1955.2,16295.424,14340.224,769.074,1219.064,1988.138,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
401,0.3320744037628174,41,0,0.8,250,250,1000,1,1,10,7006.239,9674.874,2668.635,1593.6,11268.474,9674.874,583.749,732.334,1316.083,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,16.162212121212125,0.1
400,0.492110013961792,40,9,0.8,250,250,1000,1,1,13,7006.239,10506.874,3500.635,1656.0,12162.874,10506.874,566.732,937.141,1503.873,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
399,0.618138313293457,40,8,0.8,250,250,1000,1,1,18,7006.239,18196.743,11190.504,1156.8,19353.543,18196.743,1008.349,1274.147,2282.496,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
403,0.403090238571167,41,2,0.8,250,250,1000,1,1,12,7006.239,10738.678,3732.439,2073.6,12812.278,10738.678,632.608,929.155,1561.763,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,16.162212121212125,0.1
396,0.8581926822662354,40,5,0.8,250,250,1000,1,1,25,7006.239,21466.413,14460.174,1870.4,23336.813,21466.413,1120.561,1751.743,2872.304,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,15.75818181818182,0.1
402,0.551124095916748,41,1,0.8,250,250,1000,1,1,16,7006.239,13603.564,6597.325,2110.4,15713.964,13603.564,721.432,1312.018,2033.45,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,16.162212121212125,0.1
405,0.45510244369506836,41,4,0.8,250,250,1000,1,1,14,7006.239,11162.962,4156.723,1856.0,13018.962,11162.962,615.9,1102.965,1718.865,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,16.162212121212125,0.1
407,0.5281188488006592,41,6,0.8,250,250,1000,1,1,13,7006.239,11109.107,4102.868,1944.0,13053.107,11109.107,612.383,1033.494,1645.877,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,16.162212121212125,0.1
410,0.3690829277038574,41,9,0.8,250,250,1000,1,1,10,7006.239,10344.332,3338.093,1467.2,11811.532,10344.332,568.728,908.208,1476.936,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,16.162212121212125,0.1
411,0.36608266830444336,42,0,0.8,250,250,1000,1,1,10,7006.239,9674.874,2668.635,1593.6,11268.474,9674.874,583.749,732.334,1316.083,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,16.56624242424243,0.1
404,0.8341882228851318,41,3,0.8,250,250,1000,1,1,23,7006.239,15088.651,8082.412,1644.8,16733.451,15088.651,638.812,1601.388,2240.2,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,16.162212121212125,0.1
408,0.6491458415985107,41,7,0.8,250,250,1000,1,1,19,7006.239,14111.004,7104.765,1873.6,15984.604,14111.004,722.327,1441.606,2163.933,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,16.162212121212125,0.1
413,0.41309237480163574,42,2,0.8,250,250,1000,1,1,12,7006.239,10738.678,3732.439,2073.6,12812.278,10738.678,632.608,929.155,1561.763,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,16.56624242424243,0.1
406,0.8191840648651123,41,5,0.8,250,250,1000,1,1,24,7006.239,18606.467,11600.228,1684.8,20291.267,18606.467,796.5,2286.144,3082.644,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,16.162212121212125,0.1
412,0.5811307430267334,42,1,0.8,250,250,1000,1,1,16,7006.239,13603.564,6597.325,2110.4,15713.964,13603.564,721.432,1312.018,2033.45,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,16.56624242424243,0.1
409,0.7661724090576172,41,8,0.8,250,250,1000,1,1,22,7006.239,17431.785,10425.546,1592.0,19023.785,17431.785,948.641,1422.26,2370.901,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,16.162212121212125,0.1
415,0.5351200103759766,42,4,0.8,250,250,1000,1,1,14,7006.239,11162.962,4156.723,1856.0,13018.962,11162.962,615.9,1102.965,1718.865,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,16.56624242424243,0.1
417,0.4981119632720947,42,6,0.8,250,250,1000,1,1,13,7006.239,11109.107,4102.868,1944.0,13053.107,11109.107,612.383,1033.494,1645.877,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,16.56624242424243,0.1
420,0.35908031463623047,42,9,0.8,250,250,1000,1,1,10,7006.239,10344.332,3338.093,1467.2,11811.532,10344.332,568.728,908.208,1476.936,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,16.56624242424243,0.1
414,0.725163459777832,42,3,0.8,250,250,1000,1,1,23,7006.239,15088.651,8082.412,1644.8,16733.451,15088.651,638.812,1601.388,2240.2,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,16.56624242424243,0.1
421,0.4010906219482422,43,0,0.8,250,250,1000,1,1,10,7006.239,9756.497,2750.258,2006.4,11762.897,9756.497,571.127,953.216,1524.343,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,16.97027272727273,0.1
416,0.764171838760376,42,5,0.8,250,250,1000,1,1,24,7006.239,18606.467,11600.228,1684.8,20291.267,18606.467,796.5,2286.144,3082.644,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,16.56624242424243,0.1
418,0.6711504459381104,42,7,0.8,250,250,1000,1,1,19,7006.239,14111.004,7104.765,1873.6,15984.604,14111.004,722.327,1441.606,2163.933,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,16.56624242424243,0.1
422,0.5231177806854248,43,1,0.8,250,250,1000,1,1,16,7006.239,13922.937,6916.698,2092.8,16015.737,13922.937,720.741,1348.584,2069.325,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,16.97027272727273,0.1
423,0.4030911922454834,43,2,0.8,250,250,1000,1,1,10,7006.239,7462.499,456.26,1739.2,9201.699,7462.499,359.648,1150.354,1510.002,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,16.97027272727273,0.1
419,0.7411668300628662,42,8,0.8,250,250,1000,1,1,22,7006.239,17431.785,10425.546,1592.0,19023.785,17431.785,948.641,1422.26,2370.901,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,16.56624242424243,0.1
425,0.504112720489502,43,4,0.8,250,250,1000,1,1,13,7006.239,12360.292,5354.053,2134.4,14494.692,12360.292,650.672,1258.765,1909.437,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,16.97027272727273,0.1
424,0.5581254959106445,43,3,0.8,250,250,1000,1,1,15,7006.239,12621.957,5615.718,1945.6,14567.557,12621.957,680.96,1247.262,1928.222,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,16.97027272727273,0.1
431,0.3880882263183594,44,0,0.8,250,250,1000,1,1,10,7006.239,9756.497,2750.258,2006.4,11762.897,9756.497,571.127,953.216,1524.343,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,17.374303030303032,0.1
426,0.6621494293212891,43,5,0.8,250,250,1000,1,1,18,7006.239,16090.875,9084.636,1678.4,17769.275,16090.875,807.311,1494.513,2301.824,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,16.97027272727273,0.1
427,0.6891553401947021,43,6,0.8,250,250,1000,1,1,20,7006.239,11990.13,4983.891,1944.0,13934.13,11990.13,445.828,2006.271,2452.099,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,16.97027272727273,0.1
429,0.578129768371582,43,8,0.8,250,250,1000,1,1,17,7006.239,16587.23,9580.991,1912.0,18499.23,16587.23,870.147,1411.923,2282.07,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,16.97027272727273,0.1
430,0.6071360111236572,43,9,0.8,250,250,1000,1,1,17,7006.239,11806.529,4800.29,1374.4,13180.929,11806.529,574.035,1301.553,1875.588,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,16.97027272727273,0.1
428,0.7441673278808594,43,7,0.8,250,250,1000,1,1,20,7006.239,13890.656,6884.417,1840.0,15730.656,13890.656,585.274,1818.927,2404.201,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,16.97027272727273,0.1
433,0.4010899066925049,44,2,0.8,250,250,1000,1,1,10,7006.239,7462.499,456.26,1739.2,9201.699,7462.499,359.648,1150.354,1510.002,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,17.374303030303032,0.1
432,0.5781302452087402,44,1,0.8,250,250,1000,1,1,16,7006.239,13922.937,6916.698,2092.8,16015.737,13922.937,720.741,1348.584,2069.325,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,17.374303030303032,0.1
434,0.5531249046325684,44,3,0.8,250,250,1000,1,1,15,7006.239,12621.957,5615.718,1945.6,14567.557,12621.957,680.96,1247.262,1928.222,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,17.374303030303032,0.1
