,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
636,1.4443247318267822,64,5,0.8,400,400,3000,1,1,21,14179.631,32416.035,18236.404,3577.6,35993.635,32416.035,1511.5,3873.631,5385.131,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
638,1.2972917556762695,64,7,0.8,400,400,3000,1,1,20,14179.631,32177.673,17998.042,2331.2,34508.873,32177.673,1267.717,3331.416,4599.133,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
637,1.4583282470703125,64,6,0.8,400,400,3000,1,1,23,14179.631,30271.657,16092.026,3504.0,33775.657,30271.657,1166.167,4582.965,5749.132,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
634,1.940436840057373,64,3,0.8,400,400,3000,1,1,32,14179.631,39357.967,25178.336,2352.0,41709.967,39357.967,1337.192,6131.497,7468.689,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
639,1.1162514686584473,64,8,0.8,400,400,3000,1,1,17,14179.631,30064.464,15884.833,2316.8,32381.264,30064.464,1259.246,3245.172,4504.418,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
640,1.6003613471984863,64,9,0.8,400,400,3000,1,1,26,14179.631,33460.159,19280.528,4008.0,37468.159,33460.159,1447.421,4886.577,6333.998,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
641,1.626366376876831,65,0,0.8,400,400,3000,1,1,24,14179.631,29529.078,15349.447,2907.2,32436.278,29529.078,1173.354,3787.053,4960.407,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,25.858939393939398,0.1
643,1.5173418521881104,65,2,0.8,400,400,3000,1,1,21,14179.631,26880.936,12701.305,4049.6,30930.536,26880.936,1041.525,4499.743,5541.268,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,25.858939393939398,0.1
644,1.176265001296997,65,3,0.8,400,400,3000,1,1,20,14179.631,34509.944,20330.313,2352.0,36861.944,34509.944,1378.185,3617.175,4995.36,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,25.858939393939398,0.1
646,1.1672627925872803,65,5,0.8,400,400,3000,1,1,18,14179.631,30752.4,16572.769,3520.0,34272.4,30752.4,1494.381,3456.722,4951.103,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,25.858939393939398,0.1
642,1.939436912536621,65,1,0.8,400,400,3000,1,1,29,14179.631,38841.878,24662.247,2436.8,41278.678,38841.878,1318.716,5721.554,7040.27,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,25.858939393939398,0.1
645,1.4213197231292725,65,4,0.8,400,400,3000,1,1,22,14179.631,28553.462,14373.831,2404.8,30958.262,28553.462,1091.229,3739.413,4830.642,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,25.858939393939398,0.1
648,1.4763336181640625,65,7,0.8,400,400,3000,1,1,23,14179.631,38391.326,24211.695,2331.2,40722.526,38391.326,1690.086,4250.582,5940.668,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,25.858939393939398,0.1
647,1.539346694946289,65,6,0.8,400,400,3000,1,1,24,14179.631,30628.964,16449.333,3491.2,34120.164,30628.964,1170.629,5070.854,6241.483,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,25.858939393939398,0.1
650,1.426321268081665,65,9,0.8,400,400,3000,1,1,22,14179.631,28905.596,14725.965,4011.2,32916.796,28905.596,1061.806,4783.787,5845.593,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,25.858939393939398,0.1
649,1.566352128982544,65,8,0.8,400,400,3000,1,1,24,14179.631,35831.96,21652.329,2316.8,38148.76,35831.96,1511.801,4308.841,5820.642,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,25.858939393939398,0.1
653,1.3413019180297852,66,2,0.8,400,400,3000,1,1,21,14179.631,26880.936,12701.305,4049.6,30930.536,26880.936,1041.525,4499.743,5541.268,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,26.2629696969697,0.1
651,1.5823562145233154,66,0,0.8,400,400,3000,1,1,24,14179.631,29271.349,15091.718,2907.2,32178.549,29271.349,1173.466,3837.353,5010.819,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,26.2629696969697,0.1
652,1.4863345623016357,66,1,0.8,400,400,3000,1,1,26,14179.631,37810.857,23631.226,2436.8,40247.657,37810.857,1313.708,5137.84,6451.548,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,26.2629696969697,0.1
655,1.2202746868133545,66,4,0.8,400,400,3000,1,1,19,14179.631,27584.701,13405.07,2404.8,29989.501,27584.701,1100.194,3027.576,4127.77,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,26.2629696969697,0.1
654,1.3833112716674805,66,3,0.8,400,400,3000,1,1,20,14179.631,34469.382,20289.751,2352.0,36821.382,34469.382,1376.809,3612.211,4989.02,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,26.2629696969697,0.1
656,1.2842895984649658,66,5,0.8,400,400,3000,1,1,20,14179.631,27196.97,13017.339,3520.0,30716.97,27196.97,996.034,4810.784,5806.818,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,26.2629696969697,0.1
657,1.6123631000518799,66,6,0.8,400,400,3000,1,1,24,14179.631,30628.964,16449.333,3491.2,34120.164,30628.964,1170.629,5070.854,6241.483,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,26.2629696969697,0.1
658,1.5953588485717773,66,7,0.8,400,400,3000,1,1,23,14179.631,35194.324,21014.693,2331.2,37525.524,35194.324,1239.074,4925.748,6164.822,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,26.2629696969697,0.1
663,1.3753089904785156,67,2,0.8,400,400,3000,1,1,20,14179.631,28846.34,14666.709,2393.6,31239.94,28846.34,1001.123,4905.583,5906.706,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,26.667000000000005,0.1
660,1.508340835571289,66,9,0.8,400,400,3000,1,1,22,14179.631,28905.596,14725.965,4011.2,32916.796,28905.596,1061.806,4783.787,5845.593,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,26.2629696969697,0.1
661,1.5123405456542969,67,0,0.8,400,400,3000,1,1,22,14179.631,29197.148,15017.517,2435.2,31632.348,29197.148,928.398,5380.896,6309.294,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,26.667000000000005,0.1
662,1.536346435546875,67,1,0.8,400,400,3000,1,1,24,14179.631,36252.757,22073.126,2436.8,38689.557,36252.757,1335.454,4595.845,5931.299,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,26.667000000000005,0.1
665,1.1562597751617432,67,4,0.8,400,400,3000,1,1,16,14179.631,26626.446,12446.815,2404.8,29031.246,26626.446,1071.533,3133.581,4205.114,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,26.667000000000005,0.1
659,2.014453172683716,66,8,0.8,400,400,3000,1,1,31,14179.631,39540.98,25361.349,2316.8,41857.78,39540.98,1516.879,5304.852,6821.731,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,26.2629696969697,0.1
664,2.0214552879333496,67,3,0.8,400,400,3000,1,1,31,14179.631,40728.745,26549.114,2352.0,43080.745,40728.745,1354.436,6321.725,7676.161,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,26.667000000000005,0.1
666,1.4863348007202148,67,5,0.8,400,400,3000,1,1,22,14179.631,32976.11,18796.479,3459.2,36435.31,32976.11,1462.588,4300.497,5763.085,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,26.667000000000005,0.1
667,1.0932462215423584,67,6,0.8,400,400,3000,1,1,17,14179.631,28417.9,14238.269,3347.2,31765.1,28417.9,1232.985,3330.168,4563.153,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,26.667000000000005,0.1
670,1.1442577838897705,67,9,0.8,400,400,3000,1,1,16,14179.631,27679.451,13499.82,3865.6,31545.051,27679.451,1305.572,3131.364,4436.936,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,26.667000000000005,0.1
669,1.3553059101104736,67,8,0.8,400,400,3000,1,1,20,14179.631,34611.758,20432.127,2316.8,36928.558,34611.758,1515.989,3659.664,5175.653,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,26.667000000000005,0.1
668,1.4723317623138428,67,7,0.8,400,400,3000,1,1,20,14179.631,31650.664,17471.033,2331.2,33981.864,31650.664,1199.07,4166.9,5365.97,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,26.667000000000005,0.1
671,1.5663528442382812,68,0,0.8,400,400,3000,1,1,22,14179.631,29197.148,15017.517,2435.2,31632.348,29197.148,928.398,5380.896,6309.294,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,27.07103030303031,0.1
673,1.3192973136901855,68,2,0.8,400,400,3000,1,1,20,14179.631,28846.34,14666.709,2393.6,31239.94,28846.34,1001.123,4905.583,5906.706,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,27.07103030303031,0.1
672,1.6483714580535889,68,1,0.8,400,400,3000,1,1,24,14179.631,36252.757,22073.126,2436.8,38689.557,36252.757,1335.454,4595.845,5931.299,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,27.07103030303031,0.1
675,1.138256311416626,68,4,0.8,400,400,3000,1,1,16,14179.631,26683.391,12503.76,2404.8,29088.191,26683.391,1078.714,3135.141,4213.855,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,27.07103030303031,0.1
677,1.2672853469848633,68,6,0.8,400,400,3000,1,1,16,14179.631,28714.187,14534.556,3347.2,32061.387,28714.187,1284.404,3154.385,4438.789,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,27.07103030303031,0.1
676,1.6403694152832031,68,5,0.8,400,400,3000,1,1,22,14179.631,28340.352,14160.721,3459.2,31799.552,28340.352,930.963,5432.584,6363.547,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,27.07103030303031,0.1
680,1.1242523193359375,68,9,0.8,400,400,3000,1,1,16,14179.631,27650.294,13470.663,3865.6,31515.894,27650.294,1306.294,3124.056,4430.35,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,27.07103030303031,0.1
678,1.513340950012207,68,7,0.8,400,400,3000,1,1,20,14179.631,31650.664,17471.033,2331.2,33981.864,31650.664,1199.07,4166.9,5365.97,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,27.07103030303031,0.1
681,1.1072492599487305,69,0,0.8,400,400,3000,1,1,15,14179.631,24794.771,10615.14,2435.2,27229.971,24794.771,1079.543,2627.802,3707.345,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,27.47506060606061,0.1
674,2.261509656906128,68,3,0.8,400,400,3000,1,1,34,14179.631,41844.124,27664.493,2352.0,44196.124,41844.124,1365.284,6708.515,8073.799,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,27.07103030303031,0.1
679,1.485334873199463,68,8,0.8,400,400,3000,1,1,20,14179.631,34667.729,20488.098,2316.8,36984.529,34667.729,1542.883,3981.644,5524.527,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,27.07103030303031,0.1
682,1.5333449840545654,69,1,0.8,400,400,3000,1,1,23,14179.631,38123.237,23943.606,2436.8,40560.037,38123.237,1589.55,4680.517,6270.067,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,27.47506060606061,0.1
683,1.5273444652557373,69,2,0.8,400,400,3000,1,1,23,14179.631,31716.489,17536.858,2393.6,34110.089,31716.489,1105.35,4972.455,6077.805,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,27.47506060606061,0.1
685,1.001225471496582,69,4,0.8,400,400,3000,1,1,14,14179.631,24881.677,10702.046,2404.8,27286.477,24881.677,1098.942,2782.811,3881.753,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,27.47506060606061,0.1
684,1.303293228149414,69,3,0.8,400,400,3000,1,1,21,14179.631,32199.013,18019.382,2352.0,34551.013,32199.013,1076.578,4874.743,5951.321,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,27.47506060606061,0.1
687,1.1912684440612793,69,6,0.8,400,400,3000,1,1,18,14179.631,26334.221,12154.59,3380.8,29715.021,26334.221,1193.667,3471.588,4665.255,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,27.47506060606061,0.1
688,1.3613061904907227,69,7,0.8,400,400,3000,1,1,20,14179.631,33076.241,18896.61,2331.2,35407.441,33076.241,1214.596,4121.283,5335.879,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,27.47506060606061,0.1
686,1.4883360862731934,69,5,0.8,400,400,3000,1,1,24,14179.631,29463.048,15283.417,3403.2,32866.248,29463.048,962.969,5017.67,5980.639,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,27.47506060606061,0.1
691,1.0602385997772217,70,0,0.8,400,400,3000,1,1,15,14179.631,24787.022,10607.391,2435.2,27222.222,24787.022,1077.748,2614.24,3691.988,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,27.879090909090912,0.1
689,1.5473482608795166,69,8,0.8,400,400,3000,1,1,23,14179.631,36835.655,22656.024,2316.8,39152.455,36835.655,1507.092,4160.619,5667.711,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,27.47506060606061,0.1
690,1.7763996124267578,69,9,0.8,400,400,3000,1,1,27,14179.631,31633.028,17453.397,3900.8,35533.828,31633.028,1262.912,4664.878,5927.79,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,27.47506060606061,0.1
692,1.488335371017456,70,1,0.8,400,400,3000,1,1,23,14179.631,38123.237,23943.606,2436.8,40560.037,38123.237,1589.55,4680.517,6270.067,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,27.879090909090912,0.1
695,0.9342105388641357,70,4,0.8,400,400,3000,1,1,14,14179.631,24913.668,10734.037,2404.8,27318.468,24913.668,1108.877,2874.677,3983.554,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,27.879090909090912,0.1
693,1.5693542957305908,70,2,0.8,400,400,3000,1,1,23,14179.631,31716.489,17536.858,2393.6,34110.089,31716.489,1105.35,4972.455,6077.805,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,27.879090909090912,0.1
697,1.164262294769287,70,6,0.8,400,400,3000,1,1,18,14179.631,26334.221,12154.59,3380.8,29715.021,26334.221,1193.667,3471.588,4665.255,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,27.879090909090912,0.1
694,1.8344132900238037,70,3,0.8,400,400,3000,1,1,32,14179.631,43593.921,29414.29,2352.0,45945.921,43593.921,1586.02,6732.327,8318.347,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,27.879090909090912,0.1
698,1.3302998542785645,70,7,0.8,400,400,3000,1,1,20,14179.631,33076.241,18896.61,2331.2,35407.441,33076.241,1214.596,4121.283,5335.879,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,27.879090909090912,0.1
696,1.6033599376678467,70,5,0.8,400,400,3000,1,1,24,14179.631,29463.048,15283.417,3403.2,32866.248,29463.048,962.969,5017.67,5980.639,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,27.879090909090912,0.1
700,1.2212746143341064,70,9,0.8,400,400,3000,1,1,17,14179.631,27591.675,13412.044,3900.8,31492.475,27591.675,1310.888,3073.74,4384.628,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,27.879090909090912,0.1
701,1.0972471237182617,71,0,0.8,400,400,3000,1,1,15,14179.631,24762.842,10583.211,2435.2,27198.042,24762.842,1074.885,2603.146,3678.031,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,28.283121212121216,0.1
699,1.6123631000518799,70,8,0.8,400,400,3000,1,1,23,14179.631,36806.851,22627.22,2316.8,39123.651,36806.851,1514.231,4318.335,5832.566,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,27.879090909090912,0.1
702,1.3663077354431152,71,1,0.8,400,400,3000,1,1,20,14179.631,32463.909,18284.278,2436.8,34900.709,32463.909,1069.283,4556.386,5625.669,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,28.283121212121216,0.1
705,1.0432350635528564,71,4,0.8,400,400,3000,1,1,14,14179.631,24472.587,10292.956,2404.8,26877.387,24472.587,1108.658,2806.533,3915.191,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,28.283121212121216,0.1
704,1.3963143825531006,71,3,0.8,400,400,3000,1,1,20,14179.631,30195.933,16016.302,2352.0,32547.933,30195.933,1023.448,4609.849,5633.297,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,28.283121212121216,0.1
703,1.777400016784668,71,2,0.8,400,400,3000,1,1,26,14179.631,32382.821,18203.19,2393.6,34776.421,32382.821,1107.051,5580.157,6687.208,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,28.283121212121216,0.1
707,1.3142962455749512,71,6,0.8,400,400,3000,1,1,19,14179.631,28340.803,14161.172,3203.2,31544.003,28340.803,1279.778,3316.02,4595.798,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,28.283121212121216,0.1
706,1.4723312854766846,71,5,0.8,400,400,3000,1,1,21,14179.631,26756.112,12576.481,3334.4,30090.512,26756.112,768.594,5200.352,5968.946,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,28.283121212121216,0.1
711,1.112250804901123,72,0,0.8,400,400,3000,1,1,15,14179.631,24824.447,10644.816,2435.2,27259.647,24824.447,1081.171,2593.087,3674.258,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,28.68715151515152,0.1
708,1.677377462387085,71,7,0.8,400,400,3000,1,1,24,14179.631,34632.976,20453.345,2331.2,36964.176,34632.976,1236.701,4760.972,5997.673,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,28.283121212121216,0.1
710,1.7013828754425049,71,9,0.8,400,400,3000,1,1,25,14179.631,32572.119,18392.488,2428.8,35000.919,32572.119,979.127,5783.833,6762.96,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,28.283121212121216,0.1
709,1.8114078044891357,71,8,0.8,400,400,3000,1,1,29,14179.631,39381.25,25201.619,2316.8,41698.05,39381.25,1570.812,5817.836,7388.648,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,28.283121212121216,0.1
712,1.4143180847167969,72,1,0.8,400,400,3000,1,1,20,14179.631,32463.909,18284.278,2436.8,34900.709,32463.909,1069.283,4556.386,5625.669,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,28.68715151515152,0.1
715,1.0222299098968506,72,4,0.8,400,400,3000,1,1,14,14179.631,20882.441,6702.81,2404.8,23287.241,20882.441,623.018,3533.538,4156.556,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,28.68715151515152,0.1
714,1.3583061695098877,72,3,0.8,400,400,3000,1,1,20,14179.631,30195.933,16016.302,2352.0,32547.933,30195.933,1023.448,4609.849,5633.297,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,28.68715151515152,0.1
713,1.701383113861084,72,2,0.8,400,400,3000,1,1,26,14179.631,32382.821,18203.19,2393.6,34776.421,32382.821,1107.051,5580.157,6687.208,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,28.68715151515152,0.1
716,1.4383244514465332,72,5,0.8,400,400,3000,1,1,21,14179.631,26756.112,12576.481,3334.4,30090.512,26756.112,768.594,5200.352,5968.946,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,28.68715151515152,0.1
